,Census Tract,Ozone,PM2.5,Diesel PM,Pesticides,Tox. Release,Traffic,Asthma,Low Birth Weight,Cardiovascular Disease,Poverty,Unemployment
4755,6073013301,0.04,11.21,16.528,0.0,782.582858,1414.93,59.52,4.99,7.72,30.1,10.6
4756,6095252703,0.04,7.85958451,25.18,0.0,688.7615404,514.6,92.23,5.56,10.21,40.9,6.5
4757,6037274100,0.046,12.05,27.49,0.0,1726.059517,1315.51,28.3,4.36,6.07,28.4,0.9
4758,6073001500,0.04,10.79,24.214,0.0,221.828325,1702.2,66.07,5.21,7.74,31.4,5.4
4759,6001442400,0.035,9.53630303,37.65,0.0,145.7262786,540.6,67.67,4.82,10.69,20.9,7.1
4760,6059052416,0.05,8.69794377,11.584,0.92,3594.314545,498.75,28.19,5.17,7.34,24.2,3.8
4761,6073016402,0.046,11.21,10.256,0.0,108.3998567,836.59,41.32,6.68,5.83,39.4,15.3
4762,6095253105,0.042,7.85958451,13.468,0.01,432.3197754,964.49,72.28,4.42,9.59,42.7,12.5
4763,6073003107,0.042,11.63,11.07,0.0,214.8035477,361.86,54.47,6.47,4.69,35.6,11.0
4764,6085504505,0.035,10.37,34.48,0.0,287.3093446,1071.04,21.28,4.0,6.24,26.3,8.7
4765,6037403303,0.053,11.63,45.044,0.0,16283.07831,1446.44,25.2,1.4,7.52,22.8,7.8
4766,6037403319,0.055,12.05,51.497,0.0,24501.80157,2526.92,24.44,4.0,7.8,19.6,6.5
4767,6037700501,0.048,12.05,9.271,0.0,1542.35817,837.62,22.34,5.3,4.16,24.9,7.9
4768,6059063202,0.044,10.37,9.56,0.0,6241.668434,799.78,45.2,4.95,6.89,23.1,6.2
4769,6059032028,0.05,8.69794377,9.634,20.93,3119.816373,488.03,28.55,5.57,7.47,16.9,7.5
4770,6067008010,0.053,9.1171234,9.081,0.0,40.93130545,829.63,43.05,4.28,7.31,26.7,13.9
4771,6089012400,0.042,4.67034674,0.35,1.63,3.02007546,49.0,69.92,5.3,7.77,34.0,10.5
4772,6059110303,0.046,11.21,12.41,0.01,6445.861573,746.89,48.88,4.12,10.09,15.3,5.0
4773,6085504323,0.035,10.37,24.289,0.0,292.5003911,1197.19,20.4,5.17,5.1,19.3,8.2
4774,6037650102,0.044,12.05,22.51,41.95,17200.79545,2364.18,48.03,1.52,7.49,12.5,4.8
4775,6059063805,0.044,10.37,16.94,167.19,9245.100403,4278.24,36.22,4.28,6.33,20.8,10.5
4776,6065050400,0.057,7.44040487,15.47,0.0,204.6450841,1024.78,29.4,5.0,8.87,27.8,15.1
4777,6059110108,0.044,11.21,16.709,0.0,6980.130065,1175.97,21.22,4.5,5.05,21.7,6.8
4778,6085506304,0.035,10.37,28.67,0.0,177.4973284,1365.81,30.61,6.96,5.91,27.2,6.6
4779,6067009614,0.048,9.53630303,17.093,0.0,35.01553116,408.9,52.34,5.86,8.94,36.3,12.2
4780,6059099232,0.044,10.79,9.952,116.18,8710.48774,617.01,28.0,4.98,6.74,19.5,9.1
4781,6085506203,0.035,10.37,22.647,0.0,206.6585863,1687.91,19.84,5.58,6.03,25.4,4.0
4782,6037403322,0.053,12.05,35.143,0.0,13198.3545,2613.72,22.91,4.62,7.28,20.8,6.2
4783,6037103400,0.055,11.63,6.382,0.0,913.9679757,1425.45,43.73,3.98,10.22,27.0,9.3
4784,6083002305,0.035,4.50614746,11.26,202.09,67.48683054,444.07,42.1,3.97,3.74,69.3,5.1
4785,6081607702,0.033,8.69794377,23.14,0.0,168.934815,2067.22,64.45,5.82,4.8,19.1,7.7
4787,6073019403,0.044,9.53630303,12.949,0.0,43.07548786,593.21,29.85,4.05,4.69,44.3,5.9
4788,6037571400,0.042,11.21,18.4,0.0,5582.172311,647.65,54.2,2.86,8.76,22.0,7.7
4789,6085504421,0.038,10.37,27.789,0.0,149.3548645,1473.81,25.78,6.44,7.73,10.4,5.0
4790,6067009407,0.048,9.53630303,6.549,42.57,21.99014358,858.42,41.45,3.59,9.34,27.4,9.8
4791,6037401203,0.057,11.21,19.355,0.0,4535.072512,2201.46,46.79,3.87,7.09,20.7,10.7
4792,6037910208,0.062,6.18286598,8.473,0.0,9.184542298,672.39,43.18,6.8,10.67,39.3,12.5
4793,6037143300,0.053,12.05,24.357,0.0,1308.880329,3026.92,27.72,4.65,6.19,20.2,6.7
4794,6001441524,0.035,8.69794377,29.76,0.0,158.8525657,1412.61,44.04,6.22,9.37,7.7,8.7
4795,6037401102,0.057,11.21,18.16,0.0,4177.343236,540.79,38.75,3.36,7.02,34.5,9.0
4796,6037430801,0.051,10.37,14.436,0.0,4287.26346,1563.25,18.2,3.69,6.08,28.1,6.8
4797,6071009714,0.065,7.02122524,3.25,0.0,43.40342828,160.38,107.89,5.72,16.43,39.5,19.6
4798,6007000300,0.048,9.53630303,12.636,32.34,8.329149487,603.11,30.83,3.69,6.4,52.6,8.2
4799,6065042737,0.06,8.27876414,2.716,4.93,532.7814316,239.85,32.45,6.34,12.3,22.0,6.9
4800,6037113231,0.055,9.95548266,5.074,0.0,128.9068487,458.7,51.04,3.0,7.63,21.6,10.9
4801,6037463700,0.051,11.21,18.732,0.0,2976.13067,1138.2,19.37,6.52,4.27,22.7,6.6
4802,6071010416,0.065,4.92532709,0.414,0.0,1.691897915,157.26,44.0,6.99,13.39,53.3,16.8
4803,6073020707,0.048,10.37,19.521,3.81,21.64652241,493.49,40.55,3.84,7.03,52.7,11.7
4804,6065042708,0.06,10.37,16.14,0.0,271.9606478,880.94,36.48,2.74,10.99,28.5,17.8
4805,6071002022,0.065,12.89,24.195,0.0,2514.418734,1872.4,32.08,4.26,10.17,3.6,6.6
4806,6037462900,0.051,10.37,19.06,71.3,3108.064379,1279.11,28.73,3.9,6.29,12.4,6.7
4807,6067005901,0.051,9.53630303,16.961,0.0,103.211021,634.33,81.05,6.25,6.78,13.2,11.2
4808,6065043242,0.057,6.60204561,6.774,7.73,191.8374574,430.92,23.76,3.67,15.01,16.3,5.6
4809,6065041905,0.057,12.89,7.401,0.0,5239.033584,429.72,35.15,4.17,11.11,36.8,4.6
4810,6041105000,0.033,7.02122524,6.274,0.0,307.2951637,2142.16,51.55,3.05,5.12,24.7,8.7
4811,6071009712,0.065,7.44040487,3.454,0.0,19.60122192,328.02,84.15,5.87,12.9,67.2,19.7
4812,6067005605,0.051,9.53630303,9.104,0.0,198.0355291,1003.89,46.34,4.15,7.02,46.5,7.8
4813,6083002206,0.035,4.50614746,11.26,0.0,54.35173557,540.88,58.41,4.33,6.75,63.3,11.0
4814,6037700902,0.048,12.05,22.77,0.0,1598.740604,1598.92,17.78,4.61,5.22,18.0,8.3
4815,6067009310,0.048,9.1171234,12.622,0.74,33.27431227,691.69,46.89,4.93,9.71,24.1,10.2
4816,6085512025,0.038,10.37,21.4,0.0,77.65575649,1473.59,34.85,9.4,8.26,17.7,5.9
4817,6037186201,0.05,12.05,21.83,0.0,2672.141197,893.09,30.1,3.65,4.34,48.2,5.0
4818,6037278102,0.046,12.05,12.645,0.0,1990.424743,874.41,21.62,7.73,5.92,10.0,6.9
4819,6095250605,0.035,7.85958451,13.88,0.0,1243.716305,909.47,81.09,7.19,8.56,17.6,11.1
4820,6037910712,0.062,6.18286598,7.296,0.0,11.67209522,661.37,57.9,8.4,10.97,45.5,25.5
4821,6001441923,0.035,9.1171234,18.802,0.0,132.3870227,640.35,38.63,6.22,6.67,34.4,9.2
4822,6097150701,0.033,6.18286598,11.028,0.0,3645.681988,1024.31,48.2,3.52,7.94,25.9,7.1
4823,6059062625,0.05,8.69794377,18.366,0.0,2590.546896,549.23,28.65,6.03,6.9,37.6,6.5
4824,6095252202,0.038,7.85958451,4.87,7.16,1813.593226,1492.94,49.81,6.2,8.23,13.6,10.1
4825,6083001206,0.04,4.92532709,12.925,0.0,0.015282694,869.88,26.42,4.76,3.01,51.7,3.2
4826,6073008504,0.042,9.53630303,11.94,0.0,129.2055806,621.78,41.12,5.62,5.84,23.3,5.9
4827,6113010401,0.046,8.27876414,3.22,109.04,42.03731299,579.26,27.63,4.41,6.1,29.5,5.8
4828,6029000505,0.062,18.76,25.079,0.0,530.9181856,458.27,80.97,3.12,11.73,14.2,3.3
4829,6065042738,0.06,9.53630303,10.171,0.26,337.9532215,644.83,36.36,4.05,12.96,26.4,15.3
4830,6073019805,0.042,9.53630303,16.12,0.0,60.0356517,1405.55,34.44,4.03,7.1,50.9,8.3
4831,6037910601,0.062,6.18286598,3.387,0.0,6.794069361,313.26,106.26,6.6,13.06,70.2,23.3
4832,6073002904,0.042,10.37,15.546,0.0,143.6087097,1495.03,40.43,4.5,4.86,69.8,5.7
4833,6065043818,0.068,8.69794377,21.27,0.0,122.8395919,824.74,53.23,5.93,13.16,22.2,4.8
4834,6073014101,0.042,11.21,14.314,0.0,180.6012368,416.92,58.85,7.53,6.74,38.4,18.1
4835,6037134422,0.057,10.37,10.42,1.56,356.3732385,793.77,34.48,7.17,5.94,15.1,6.2
4836,6001427900,0.03,8.69794377,44.27,0.0,308.3406469,626.18,61.42,3.19,8.87,15.0,7.3
4837,6037504001,0.046,11.63,23.95,0.0,5662.885402,584.28,22.24,5.86,6.15,22.4,9.9
4838,6067002600,0.046,9.53630303,30.4,0.0,330.1756756,851.36,63.86,3.37,8.71,29.2,9.9
4839,6055201601,0.033,8.69794377,4.752,143.29,67.07522338,536.62,33.73,4.65,5.27,44.2,8.2
4840,6079012401,0.035,6.82994024,5.098,6784.33,54.47830624,706.61,38.7,4.86,5.6,31.0,7.5
4841,6055200601,0.035,7.85958451,12.3,12.65,781.398308,539.37,43.97,5.94,7.29,23.1,5.3
4842,6053001600,0.033,5.34450672,25.04,13225.89,0.727028619,456.14,108.24,1.55,9.44,25.3,7.7
4843,6073002804,0.042,10.37,15.223,0.0,157.7963224,746.69,55.74,3.54,6.47,48.3,10.1
4844,6037265305,0.046,12.05,38.73,0.0,1334.576034,2757.03,10.13,3.41,4.55,66.6,7.7
4845,6059011503,0.046,11.21,24.121,0.0,11267.78734,1200.41,50.57,3.26,8.78,14.3,11.3
4846,6037570901,0.044,11.21,21.844,5.3,5821.06865,711.45,37.48,3.64,8.95,14.3,6.5
4847,6037576503,0.042,11.21,13.13,0.0,8893.230997,709.45,45.3,5.21,5.43,52.4,5.7
4849,6037920041,0.062,9.53630303,21.25,0.0,25.35643006,1427.04,38.16,4.39,10.24,29.3,11.9
4850,6037900609,0.062,6.18286598,7.139,0.0,11.68416167,214.81,128.7,6.72,15.83,60.9,12.5
4851,6059052423,0.05,8.69794377,8.556,86.85,3980.550414,511.42,27.37,4.68,7.16,28.9,4.8
4852,6113010902,0.046,7.02122524,5.277,0.0,47.83198914,381.25,56.23,4.53,8.77,43.4,11.6
4853,6111008900,0.044,9.53630303,11.193,0.0,834.0966382,459.63,30.23,5.16,5.68,53.1,12.4
4854,6001442602,0.035,9.1171234,27.309,0.0,138.7983651,558.82,55.53,3.36,9.94,38.8,7.1
4855,6075011100,0.03,8.69794377,67.983,0.0,241.3903977,831.61,57.05,5.77,5.68,20.0,3.1
4856,6061020805,0.053,7.85958451,14.162,0.0,38.56438645,1716.79,46.38,3.29,8.7,29.1,9.1
4857,6109004200,0.057,5.26181106,0.092,0.03,0.001640072,106.87,39.93,6.73,11.68,35.5,14.1
4858,6001450400,0.038,8.69794377,40.5,0.0,332.30114,1743.11,26.85,7.07,6.28,22.4,8.1
4859,6073013903,0.042,12.05,8.368,0.0,199.1514371,1002.52,71.01,4.73,7.2,25.9,5.4
4860,6081600500,0.03,8.69794377,23.02,0.36,121.3091503,552.28,60.91,7.19,5.76,16.6,4.3
4861,6065050300,0.057,7.02122524,7.497,0.0,224.8091446,824.88,28.49,4.7,8.53,15.6,10.4
4862,6037108102,0.06,10.37,28.103,0.0,355.5446094,1929.15,28.38,6.21,7.52,19.2,4.2
4863,6073013909,0.042,12.05,2.401,0.0,169.2695918,736.11,71.01,5.63,7.2,32.6,16.9
4864,6075031202,0.03,8.69794377,39.189,0.0,150.4596072,1587.68,55.46,3.94,7.27,20.6,10.3
4865,6083002809,0.038,4.50614746,1.27,872.99,3.67514227,171.87,53.94,4.26,10.21,20.8,11.1
4866,6111002500,0.044,9.53630303,35.82,14942.4,51.85455959,1258.35,52.88,2.48,8.98,11.6,7.8
4867,6055200302,0.035,7.85958451,10.34,37.71,894.6544263,197.83,58.06,3.29,6.56,27.7,9.4
4868,6037703002,0.046,12.05,20.299,0.0,2193.768798,1361.43,42.06,4.27,5.79,13.8,11.2
4869,6073003211,0.04,11.21,20.06,0.0,358.780619,206.61,65.64,5.76,9.36,27.3,7.9
4870,6059075405,0.048,10.37,30.76,0.0,37700.54765,798.47,41.07,2.33,6.76,36.9,6.5
4871,6083002802,0.038,4.50614746,5.482,2445.89,5.029090435,298.48,56.87,4.38,10.71,29.2,9.1
4872,6077004105,0.046,9.53630303,2.82,99.06,25.25127189,305.48,32.94,5.78,9.78,17.6,9.2
4873,6065044521,0.068,5.76368635,6.908,0.0,39.06747502,667.41,91.97,2.38,10.39,68.7,31.6
4874,6037275602,0.046,12.05,29.435,0.0,2018.827206,890.64,14.32,4.3,4.06,20.2,10.2
4875,6037214400,0.048,12.05,23.893,0.0,1827.479265,1629.17,27.17,4.83,6.7,26.3,9.9
4876,6041129000,0.03,7.85958451,6.248,0.0,347.7833859,2208.58,31.04,7.39,4.07,60.1,15.5
4877,6073003209,0.04,11.63,9.686,0.0,319.3471124,896.97,54.6,4.97,6.86,33.8,5.2
4878,6065042014,0.065,12.89,10.011,5.87,820.3381653,408.24,30.7,4.67,8.73,10.1,6.7
4879,6037570001,0.044,11.63,28.459,0.31,6277.418731,689.26,33.89,5.1,7.54,16.0,8.9
4880,6019005512,0.065,15.4,17.153,0.25,1666.260691,355.08,39.87,7.0,6.46,17.2,4.8
4881,6033000501,0.042,4.92532709,0.336,0.42,0.304708703,58.32,53.65,6.43,7.77,73.0,21.4
4882,6111003011,0.044,9.53630303,8.827,0.0,208.272677,444.47,38.26,7.11,6.82,53.6,9.4
4883,6037403321,0.057,12.47,8.068,0.0,14636.10193,2454.46,23.85,4.9,6.6,14.5,8.1
4884,6037267100,0.046,12.05,27.425,0.0,1481.465514,1104.02,17.78,5.13,6.67,22.2,5.3
4885,6037189701,0.053,12.05,15.214,0.0,1875.866828,3056.56,20.4,2.25,6.77,23.1,8.4
4886,6037501501,0.046,12.05,19.203,0.0,12389.25301,225.82,59.19,3.82,10.98,13.8,8.8
4887,6007000201,0.048,9.53630303,11.3,103.04,7.877428857,379.02,32.39,4.58,7.28,40.4,13.7
4888,6037273600,0.046,12.05,27.49,0.0,1622.579813,1011.47,33.94,2.68,7.94,17.5,9.7
4889,6073020208,0.048,10.37,18.22,0.0,21.66386351,481.37,36.02,4.8,7.15,40.2,10.1
4890,6007002900,0.051,8.69794377,4.918,0.0,0.008654407,258.34,90.46,5.16,16.98,66.7,21.1
4891,6089012101,0.046,6.18286598,7.023,1.48,7.913283125,468.19,60.17,4.89,11.29,52.7,7.4
4892,6095252104,0.035,7.85958451,8.411,0.0,5381.864821,390.07,53.29,6.23,7.07,8.3,8.1
4893,6095252909,0.042,7.85958451,9.372,109.21,413.0089881,221.88,72.28,6.37,9.59,6.9,9.6
4894,6081609100,0.033,9.53630303,11.031,0.0,339.6745512,1671.8,27.88,4.73,5.28,26.4,7.5
4895,6075010800,0.03,8.69794377,115.156,0.0,255.8718245,549.97,24.26,6.47,2.84,28.2,6.0
4896,6063000300,0.055,6.05814438,0.403,0.1,57.63743456,164.23,65.37,4.23,7.58,44.8,16.8
4897,6101050800,0.051,8.27876414,1.536,126.14,4.053056601,70.24,29.86,4.41,11.86,27.1,10.5
4899,6037650604,0.044,12.05,15.766,0.0,15991.60177,735.03,28.34,2.76,6.44,38.2,7.0
4900,6091010000,0.053,7.44040487,0.121,0.55,143.0115094,68.55,56.14,6.94,5.65,30.6,8.0
4901,6037503801,0.046,11.21,18.513,0.0,6052.929026,703.79,34.27,2.91,8.78,24.0,6.3
4902,6023001000,0.026,6.18286598,3.484,0.0,7.858032662,456.61,74.68,5.16,7.91,72.0,21.5
4903,6071000812,0.065,12.89,13.895,0.6,3252.520073,743.65,30.88,4.45,7.99,30.2,5.2
4904,6067009011,0.051,9.53630303,10.68,0.0,40.66951869,371.09,46.55,2.95,8.55,17.5,6.8
4905,6065045233,0.062,7.85958451,12.832,1.12,0.165415361,669.61,30.68,4.93,7.54,43.5,10.2
4907,6071009716,0.065,7.02122524,5.333,0.0,57.54261424,163.99,107.89,7.34,16.43,62.1,15.9
4908,6065042207,0.065,12.47,14.71,0.0,1551.471907,493.43,35.52,8.26,5.76,14.2,8.3
4909,6077003602,0.048,12.51,4.658,1675.51,325.1890095,173.93,34.55,2.47,7.05,37.1,8.1
4910,6013392300,0.033,7.85958451,14.064,0.0,894.2912825,1042.61,55.93,6.86,6.19,16.1,2.2
4911,6065043228,0.057,8.27876414,18.529,0.0,176.6360628,1471.37,33.01,4.47,9.97,30.9,6.5
4912,6085509201,0.035,9.95548266,28.58,0.0,252.0243384,1230.83,20.7,4.77,6.48,10.5,9.9
4913,6059052525,0.048,9.95548266,30.293,131.61,17332.75939,1569.04,19.05,5.73,4.66,18.8,6.2
4915,6085504102,0.038,10.37,13.083,0.0,194.2134148,587.47,53.37,4.89,9.24,38.5,13.1
4916,6095251702,0.035,7.85958451,12.09,0.0,1513.000728,689.23,165.42,10.51,12.78,39.2,10.4
4918,6029005507,0.065,6.70310916,1.612,0.0,69.95007816,122.72,69.21,6.03,13.91,37.9,25.5
4919,6053000200,0.033,5.34450672,8.538,0.0,0.906734448,677.31,78.46,4.99,9.59,44.3,4.9
4920,6085503315,0.038,10.37,18.894,0.0,142.0011605,711.75,24.28,7.07,5.24,35.1,11.1
4921,6037269100,0.048,12.05,22.77,0.0,1618.037108,1170.95,26.32,4.24,6.84,15.9,6.3
4922,6065043291,0.057,6.60204561,12.167,0.0,189.5992309,388.48,30.87,4.95,9.15,24.1,8.6
4923,6005000200,0.055,6.57290751,0.723,2.47,8.32683479,148.25,40.62,4.68,7.85,27.6,8.8
4925,6073010401,0.038,12.89,3.209,0.0,571.22886,731.58,75.38,3.48,7.59,61.9,12.9
4926,6071000815,0.062,12.47,19.651,0.0,3326.047169,1873.86,31.12,6.25,7.42,17.5,2.0
4927,6071002013,0.065,12.89,14.88,0.0,2703.592082,1510.77,25.98,3.07,7.64,26.4,14.7
4928,6085505900,0.035,10.37,23.68,0.0,177.726613,594.33,32.61,4.65,7.39,17.6,9.8
4929,6001440304,0.033,8.69794377,37.26,0.0,294.696334,364.09,77.83,5.68,10.5,22.1,9.6
4930,6037408629,0.048,12.05,4.11,0.16,7627.333747,514.53,44.15,3.98,9.33,20.8,2.5
4931,6111001402,0.044,9.53630303,14.345,31042.37,135.1511968,747.31,37.9,3.26,9.22,22.7,10.8
4932,6077005209,0.055,10.37,12.788,14.26,303.9500463,244.03,54.25,3.42,9.86,18.7,5.1
4933,6067008009,0.053,9.1171234,10.2,0.0,33.02285919,546.83,44.19,4.81,8.1,27.2,13.2
4934,6001451404,0.04,8.69794377,20.05,0.0,151.6854273,427.05,30.96,5.54,6.76,42.0,7.1
4936,6085508704,0.035,10.37,24.87,0.03,482.1551319,810.71,30.33,4.23,5.76,17.5,8.9
4937,6083002707,0.038,4.50614746,4.844,186.22,3.40214755,237.07,56.87,4.91,10.71,36.2,12.3
4938,6055200802,0.035,7.85958451,12.272,112.13,991.8135717,567.93,62.78,3.33,7.96,17.1,9.5
4939,6037910602,0.062,6.18286598,7.167,0.0,6.668197283,455.39,106.26,7.89,13.06,69.6,19.9
4940,6073020210,0.048,10.37,18.22,0.0,20.16146057,618.9,36.02,4.77,7.15,46.3,7.1
4941,6001440100,0.035,8.69794377,6.46,0.01,219.7367334,529.36,65.76,7.92,9.05,23.8,7.9
4942,6037900508,0.062,6.18286598,4.518,2.36,9.48543376,213.88,128.7,9.38,15.83,46.2,8.6
4943,6005000402,0.053,5.56792694,0.601,0.96,2.191959212,380.58,65.74,4.91,8.77,30.8,12.8
4944,6037576802,0.042,11.21,13.13,0.0,8529.345964,1005.96,29.57,5.05,5.14,32.3,8.7
4945,6067009616,0.048,9.1171234,14.46,52.38,31.2656579,648.41,55.67,6.0,10.65,28.1,9.0
4946,6073020209,0.048,10.37,18.22,0.0,20.48104615,536.44,36.02,4.55,7.15,64.4,8.8
4947,6037430803,0.051,10.79,17.169,0.0,5354.013236,526.84,19.28,4.93,6.82,13.2,7.2
4948,6001424001,0.03,8.69794377,41.022,0.0,464.6674023,539.73,66.19,4.23,4.15,46.0,10.0
4949,6065042005,0.065,12.47,9.574,2.98,1330.289914,550.97,26.82,5.4,6.84,14.6,7.1
4950,6097154000,0.035,6.85199234,1.125,101.59,6.164031391,310.88,29.85,8.2,4.44,28.0,6.2
4951,6073008350,0.044,9.53630303,18.632,0.0,93.38020021,1471.97,27.21,5.67,5.37,9.1,4.4
4952,6065042742,0.06,9.95548266,13.525,0.0,252.3280974,978.63,27.12,6.57,9.27,14.3,13.0
4953,6059042107,0.048,8.69794377,1.97,0.0,912.1402141,1836.51,27.09,2.71,6.44,49.6,5.9
4954,6073012900,0.04,11.21,17.55,0.0,761.0756867,645.6,42.83,5.77,5.87,24.0,8.3
4955,6027000200,0.062,4.50614746,0.043,0.03,0.0,147.98,48.6,6.25,8.33,11.4,6.4
4956,6097153801,0.033,8.55963229,5.475,707.85,25.71025,191.52,35.9,2.96,7.77,23.6,10.2
4957,6013370000,0.03,8.69794377,13.626,0.05,885.7629441,2082.05,67.26,3.41,8.34,21.6,4.2
4958,6073020307,0.046,10.37,6.943,1.0,32.19357585,950.09,21.95,3.6,5.55,38.0,7.1
4959,6095250200,0.035,7.85958451,19.92,0.0,1435.496161,328.33,93.65,5.65,9.72,46.3,17.3
4960,6007001800,0.053,9.53630303,2.72,0.0,0.012344104,477.63,47.3,6.19,10.34,38.1,15.4
4961,6111008306,0.055,9.53630303,8.91,0.0,37.52673141,1068.68,40.82,4.86,11.19,22.4,6.6
4962,6073004200,0.04,11.21,27.156,0.0,265.8731184,2410.13,55.41,5.27,5.86,19.6,4.2
4963,6083000801,0.04,4.92532709,6.937,0.0,0.017914751,404.05,47.53,3.45,4.02,39.8,7.2
4964,6029002806,0.062,18.76,24.806,0.0,625.2881982,608.61,32.08,6.45,6.12,26.8,8.4
4965,6059110117,0.044,11.21,12.6,0.05,6241.789899,396.42,27.36,5.51,7.98,19.6,5.4
4966,6073001700,0.04,10.37,24.155,0.0,195.4109934,1747.41,43.72,5.82,6.08,47.6,9.8
4967,6037108202,0.057,10.37,33.564,0.08,301.998721,1473.75,22.63,6.68,5.4,14.2,5.5
4968,6065042743,0.06,9.53630303,11.516,0.0,248.306905,1084.05,36.26,4.32,12.92,19.5,11.6
4969,6037920326,0.062,9.95548266,3.007,2.18,32.18159089,2136.7,18.42,4.32,9.4,13.0,7.2
4970,6001430800,0.033,8.69794377,18.34,2.78,360.7857988,1017.88,56.66,6.17,8.24,25.0,4.8
4971,6081607500,0.033,8.69794377,23.14,0.0,181.4232757,1828.96,45.36,4.94,7.08,14.5,5.0
4972,6065044915,0.068,7.02122524,9.172,0.11,0.120912604,391.76,44.85,3.77,9.5,76.4,10.6
4973,6037131200,0.06,10.37,13.624,0.0,567.4161269,954.65,45.48,3.91,8.76,25.4,5.9
4974,6073018510,0.042,8.69794377,9.746,0.0,42.40354061,445.05,29.95,3.86,5.12,46.2,18.5
4975,6001441601,0.035,8.69794377,27.254,0.0,152.6095618,1863.61,52.88,5.97,9.5,17.2,8.1
4976,6079010102,0.042,8.09677038,3.62,2.59,5.241446363,487.34,48.39,4.62,6.65,54.4,10.8
4977,6001427700,0.03,8.69794377,66.94,0.0,295.4778518,499.43,61.42,3.75,8.87,22.1,4.2
4978,6085503108,0.038,10.37,26.18,0.0,101.2980927,1120.65,26.61,5.57,5.24,21.3,13.2
4979,6075016200,0.03,8.69794377,67.68,0.0,222.2824324,762.12,122.23,2.02,8.05,26.3,3.0
4980,6073018518,0.042,9.53630303,16.12,0.0,51.91119265,1224.45,34.45,2.63,6.96,44.0,6.2
4981,6037408723,0.05,11.63,6.616,0.0,10040.04632,852.32,30.74,3.88,6.63,46.6,9.6
4982,6059099502,0.044,11.21,14.486,2767.82,10744.93482,1914.57,25.94,3.45,7.82,33.2,3.6
4983,6033000900,0.04,4.50614746,1.234,12.23,0.013693843,168.36,51.52,3.57,8.8,41.7,11.3
4984,6059063301,0.044,10.37,15.583,0.0,5962.887423,834.82,45.2,1.47,6.89,29.5,10.0
4985,6065042004,0.062,12.47,8.461,0.98,1979.302824,538.56,44.95,4.49,7.08,15.1,8.8
4986,6095251903,0.035,7.85958451,13.32,0.0,1551.341146,1162.37,223.3,7.44,14.98,36.5,6.6
4987,6071010421,0.062,4.92532709,1.409,0.0,1.428108513,249.8,38.79,4.78,13.43,58.3,19.8
4988,6043000101,0.057,8.69794377,0.124,0.01,0.577193929,103.44,36.24,3.55,9.16,41.1,15.9
4989,6111005906,0.05,9.53630303,5.539,0.04,95.37328159,1786.73,16.39,6.6,6.83,9.7,5.4
4990,6085504411,0.038,10.37,22.22,0.0,172.1355861,428.58,28.34,5.61,7.2,20.3,12.0
4991,6037265202,0.046,12.05,38.73,0.0,1374.604343,2815.28,13.51,3.96,6.37,26.3,6.6
4992,6007000501,0.048,9.53630303,11.124,323.4,9.582533594,235.65,36.94,4.87,7.11,43.6,11.5
4993,6037910716,0.062,6.18286598,5.31,0.0,11.44258813,1077.03,103.23,6.61,12.74,40.1,7.3
4994,6013302010,0.042,7.85958451,24.932,9.66,183.2179403,324.31,90.16,4.35,13.03,11.0,5.5
4995,6037108103,0.06,10.37,16.366,0.0,372.7749794,1677.69,25.75,12.04,6.28,4.9,7.5
4996,6071010413,0.065,4.50614746,1.864,0.0,1.008159989,655.48,56.53,4.45,13.34,48.8,13.5
4997,6065044907,0.068,7.02122524,9.172,0.24,0.118895276,408.55,41.06,5.14,8.55,67.4,8.6
4998,6037463400,0.053,10.79,16.117,0.0,3271.10616,709.94,25.8,5.27,5.58,26.5,9.0
4999,6019005516,0.065,15.4,18.645,0.0,2352.245998,336.51,35.09,4.93,6.44,18.8,12.7
5000,6013359203,0.033,7.85958451,10.754,0.0,915.6882763,803.07,60.14,6.09,7.74,15.8,6.9
5001,6027000400,0.062,4.50614746,0.947,1.63,0.0,487.98,51.49,6.35,8.78,44.6,4.8
5002,6037265520,0.046,12.05,38.73,0.0,1402.889538,2578.44,11.01,4.68,4.72,20.9,11.6
5003,6085504806,0.035,10.37,18.786,0.0,508.0677961,2197.11,37.66,4.21,5.95,19.2,7.6
5004,6073014901,0.044,11.21,21.104,0.0,124.5909762,1696.15,35.26,5.94,5.35,26.8,11.6
5005,6037271702,0.046,12.05,32.222,0.0,1604.113306,4378.68,31.62,3.04,7.76,29.1,3.6
5006,6037408503,0.048,12.05,5.41,0.0,8254.24966,411.24,43.83,4.72,9.25,14.1,5.7
5007,6037910810,0.06,8.27876414,4.124,0.0,16.51589763,1073.36,35.51,6.08,9.99,13.7,4.9
5008,6013331000,0.038,7.85958451,15.0,0.0,986.1353577,665.91,66.0,5.09,7.97,33.2,9.4
5009,6001451504,0.04,8.69794377,28.34,0.1,132.412555,1419.8,35.77,2.59,10.45,18.0,2.4
5010,6083002606,0.038,4.50614746,0.917,29.32,2.942991813,341.42,31.05,3.35,7.48,32.2,14.3
5011,6073014002,0.042,11.21,15.17,0.0,171.8264076,1388.87,50.96,4.47,5.84,28.2,9.0
5012,6001450603,0.038,8.69794377,16.814,3.65,215.1041254,1805.59,32.59,6.42,7.1,13.2,6.5
5013,6111007800,0.053,9.53630303,7.11,0.0,38.59510413,595.21,41.29,4.43,11.0,45.3,6.2
