,Census Tract,Total Population,ZIP,Longitude,Latitude,Ozone,PM2.5,Diesel PM,Pesticides,Tox. Release,Traffic,Asthma,Low Birth Weight,Cardiovascular Disease,Poverty,Unemployment
2526,6037107020,5404,91342,-118.4504793,34.2975505,0.06,11.21,18.477,0.0,569.1766009,556.19,59.2,4.83,7.3,36.7,9.8
2527,6053001300,2548,93901,-121.6550382,36.6748937,0.033,5.34450672,25.04,0.0,0.76349562,493.73,108.24,4.15,9.44,86.3,5.4
2528,6065042509,3193,92553,-117.2306582,33.9100514,0.065,12.89,13.5,0.0,571.580894,572.62,62.3,4.06,9.55,51.6,14.2
2529,6085503204,8175,95111,-121.8392542,37.2891788,0.038,10.37,24.417,0.0,115.7124299,678.97,49.3,5.05,8.59,38.2,9.8
2530,6107000402,7002,93618,-119.3860655,36.5529114,0.065,15.82,8.268,0.14,554.7212333,449.45,42.92,4.03,9.57,52.3,18.9
2531,6037407400,2133,91790,-117.9577635,34.0523638,0.051,11.21,18.49,0.0,21264.2628,602.12,31.54,8.64,5.68,28.4,15.2
2532,6065040202,2821,92509,-117.433385,33.982183,0.065,13.31,16.957,0.0,2625.643023,383.47,55.89,5.2,12.3,41.8,17.4
2533,6037551000,7200,90241,-118.112141,33.9374454,0.046,12.05,26.975,0.0,6163.508779,908.04,39.25,4.66,7.82,35.7,10.0
2534,6037189902,4971,90046,-118.3490051,34.0961801,0.05,12.05,23.12,0.0,1837.555634,1855.57,26.28,5.81,7.92,25.6,9.5
2535,6037900806,3620,93534,-118.1419762,34.69644,0.062,6.18286598,7.961,0.0,9.118987595,701.72,154.14,7.23,16.02,74.2,23.2
2536,6071000113,11112,91709,-117.7039952,33.9705846,0.057,12.89,18.32,0.0,6150.799556,651.09,27.34,5.59,8.42,34.5,11.4
2537,6037702600,6069,90230,-118.3961597,33.9958996,0.046,12.05,28.59,0.0,1964.094852,1879.47,41.05,5.1,7.69,12.7,10.2
2538,6077004402,4998,95240,-121.2580651,38.1086488,0.048,12.65,12.216,2639.3,200.336766,684.59,48.82,3.39,9.34,35.7,9.3
2539,6107002008,2769,93277,-119.3406647,36.3236674,0.06,17.08,16.64,0.02,1459.516652,674.59,55.19,4.06,8.17,67.6,27.8
2540,6037117202,2471,91343,-118.4788675,34.2429124,0.057,10.79,19.32,0.0,587.3693591,2614.32,80.01,7.95,9.0,23.7,10.7
2541,6037201200,2519,90032,-118.1785407,34.0887082,0.048,12.05,12.5,0.0,4523.351734,795.45,66.51,6.79,9.64,60.1,17.0
2542,6059087103,8470,92804,-117.9487797,33.8264301,0.046,11.21,17.007,0.01,10362.56847,874.54,51.52,6.46,8.97,31.0,5.7
2543,6037501300,7238,90601,-118.0536684,33.9909544,0.046,12.05,19.922,0.0,10570.05084,499.75,64.02,6.61,12.38,21.2,3.6
2544,6001406500,5930,94601,-122.2169867,37.7880813,0.03,8.69794377,38.37,0.0,342.1172625,598.83,88.63,6.97,7.36,54.3,13.7
2545,6037910403,2235,93550,-118.1254252,34.576145,0.062,6.18286598,9.562,0.0,7.515963729,950.1,76.68,8.08,10.0,88.4,20.5
2546,6059074806,5057,92703,-117.8922742,33.7368361,0.046,10.37,13.51,0.0,19764.30782,829.39,29.76,5.79,5.29,67.9,12.9
2547,6077003217,3201,95209,-121.3549153,38.0224563,0.046,12.75,9.367,54.28,302.8626738,1693.34,44.91,8.35,6.0,51.4,16.4
2548,6037212410,3903,90005,-118.3022262,34.0595607,0.048,12.89,29.76,0.0,2866.446252,1394.99,38.64,2.68,7.0,51.6,11.5
2549,6037134103,4193,91306,-118.5814401,34.2185595,0.057,10.37,14.32,0.0,420.5793278,1204.8,63.65,8.03,11.42,35.1,5.8
2550,6065041904,4786,92882,-117.6564424,33.8836237,0.057,12.47,18.588,0.0,5609.40186,3063.84,30.36,4.74,10.17,24.0,11.5
2551,6019004409,3486,93711,-119.811928,36.8437897,0.062,15.4,17.262,0.0,2624.279838,557.95,55.19,6.52,5.57,30.5,11.7
2552,6037218110,3453,90019,-118.3275531,34.0443254,0.048,12.89,29.76,0.0,2502.207007,1044.97,56.71,4.6,7.18,36.4,11.0
2553,6077005307,3214,95376,-121.4445217,37.7508835,0.053,10.37,14.78,0.86,299.8534983,463.61,114.99,7.14,11.75,38.5,18.1
2554,6059086305,4006,92806,-117.8794788,33.829141,0.046,11.21,18.31,0.0,36119.3434,3573.02,64.35,6.93,10.34,18.9,9.0
2555,6037134303,5057,91303,-118.611899,34.203248,0.057,10.37,10.42,9.78,373.6375015,1003.75,45.23,5.54,7.3,25.5,9.8
2556,6059052410,5403,92618,-117.7183865,33.6380921,0.05,8.69794377,24.848,5631.42,4447.804992,2538.97,28.19,5.46,7.32,25.4,6.9
2557,6085503207,3938,95121,-121.8153841,37.2944974,0.038,10.37,22.95,0.0,120.5378752,1674.62,39.13,5.52,8.37,23.0,13.7
2558,6001427200,4107,94501,-122.2529164,37.7847324,0.03,8.69794377,44.27,0.0,316.7112746,954.43,61.42,4.96,8.87,30.3,12.3
2559,6007001000,4801,95928,-121.8344873,39.7293637,0.048,9.53630303,21.07,67.64,9.344332037,663.84,42.95,5.19,7.79,65.9,13.3
2560,6101050501,6182,95993,-121.6664276,39.134305,0.048,8.69794377,10.046,1363.07,0.170720076,413.11,20.42,6.21,8.47,46.6,17.2
2561,6019001412,2790,93727,-119.6639753,36.7435858,0.065,15.4,13.949,15.67,1862.561078,290.68,61.71,6.37,8.76,37.7,7.9
2562,6065031501,7387,92504,-117.4320467,33.929195,0.062,12.47,29.86,0.0,3475.055986,1308.41,59.09,3.18,9.65,39.7,12.2
2563,6037212610,4074,90005,-118.3138698,34.0598448,0.048,12.89,29.76,0.0,2676.757426,1306.84,38.64,3.91,7.0,48.2,8.8
2564,6073014803,4690,91942,-117.0229522,32.7788537,0.044,10.79,22.28,0.0,116.7767542,1201.13,75.31,4.3,9.73,33.1,10.5
2565,6037311100,3897,91505,-118.3546268,34.1856903,0.055,12.05,31.094,0.0,1380.9115,970.37,40.63,5.24,7.25,21.6,9.3
2566,6071010014,4800,92345,-117.3059014,34.4359597,0.065,7.44040487,10.551,0.0,181.8497425,575.58,69.09,6.25,12.69,73.9,15.1
2567,6067007403,4537,95660,-121.3719125,38.6775875,0.051,9.53630303,11.58,0.0,82.37495866,629.81,116.45,5.52,13.16,53.3,11.7
2568,6059099223,5102,92683,-117.9590751,33.7376141,0.046,11.21,20.425,0.0,15202.90013,818.31,32.81,6.31,7.53,47.5,9.6
2569,6073010012,4581,92173,-117.0584994,32.5607791,0.035,14.15,10.52,0.0,808.705701,850.25,59.8,4.91,9.59,63.5,13.9
2570,6037481201,3598,91780,-118.0710962,34.0976177,0.05,11.21,20.921,13.7,5014.62007,823.15,22.77,4.07,6.31,33.0,9.1
2571,6077003106,3600,95219,-121.362321,38.0003872,0.046,13.44,9.299,20.49,355.6622557,2042.2,39.06,8.16,8.95,26.4,15.0
2572,6071003605,4223,92316,-117.392117,34.0813583,0.065,12.89,25.47,0.0,2325.612739,380.75,45.14,5.64,8.36,47.4,13.0
2573,6037404202,3366,91702,-117.8857465,34.1250526,0.055,11.21,18.16,0.0,4551.04876,1782.66,61.31,4.89,8.44,56.4,13.9
2574,6037141302,5504,91403,-118.46283,34.1536798,0.053,11.21,18.935,0.0,980.4990358,4000.17,38.56,5.98,12.75,19.4,8.8
2575,6001444500,6696,94560,-122.0273559,37.5342611,0.035,9.53630303,28.331,0.0,150.5777159,1413.37,73.21,5.2,10.59,29.2,6.4
2577,6071012101,5565,92307,-117.2235881,34.5925409,0.065,7.02122524,6.894,0.0,294.3134897,568.41,98.56,6.27,14.81,36.9,5.1
2578,6085501700,4916,95110,-121.8863954,37.3232689,0.035,10.37,35.183,0.0,194.1105026,2073.77,47.72,4.48,5.62,60.5,11.6
2579,6037407101,4834,91746,-117.9723257,34.0478649,0.05,11.63,18.49,0.0,21767.81717,558.37,47.99,4.36,8.48,42.3,5.4
2580,6001405902,3035,94606,-122.240953,37.7909446,0.03,8.69794377,44.27,0.0,333.1285296,276.41,97.0,6.65,7.21,59.0,13.4
2581,6101050900,1561,95957,-121.7595873,38.975616,0.048,8.27876414,4.994,401.11,14.0140091,69.33,80.73,3.95,9.88,45.3,11.0
2582,6037551300,5422,90241,-118.1339117,33.9352796,0.044,12.05,16.41,0.0,6551.429141,906.78,45.31,3.78,8.65,48.5,7.5
2583,6065040902,5040,92505,-117.5082303,33.9264805,0.062,13.31,11.091,8.91,3809.675466,1465.89,36.64,4.42,7.61,39.8,16.6
2584,6059088402,4854,92840,-117.9193342,33.7888535,0.046,11.21,13.82,0.0,46642.71231,686.31,37.06,6.52,8.04,58.9,10.6
2585,6067007202,4065,95673,-121.4246506,38.6830858,0.051,9.1171234,5.209,0.0,101.6617687,354.01,66.64,7.54,12.71,44.8,12.5
2586,6031000402,5280,93245,-119.769357,36.2769538,0.062,16.66,6.089,515.62,142.7879387,280.34,78.16,3.98,10.59,33.5,9.8
2587,6065050900,4340,92507,-117.3011639,33.9384446,0.065,12.89,25.727,0.0,1046.173546,2067.3,62.36,4.59,9.21,31.9,8.0
2588,6013313206,5757,94565,-121.8993314,38.0139188,0.038,7.85958451,19.477,0.0,811.4367819,1385.06,150.18,5.49,14.45,48.8,11.8
2589,6077001101,4931,95204,-121.3288819,37.9761614,0.046,13.44,18.46,0.0,470.4778587,1111.17,69.05,5.89,9.15,46.7,13.9
2590,6037532102,3574,90640,-118.1116637,33.9983747,0.046,12.05,19.531,0.46,9731.888207,859.17,54.54,3.16,10.97,24.2,5.6
2591,6039000700,10776,93637,-120.0851443,36.9569657,0.062,12.05,14.135,0.24,4703.24423,410.12,92.25,5.84,12.8,25.9,5.9
2592,6073016504,6253,92021,-116.9558727,32.8134188,0.046,11.21,18.63,0.0,163.9477088,867.52,43.87,5.6,5.97,63.5,13.6
2593,6057000600,6237,95945,-121.0349258,39.2143799,0.057,5.34450672,5.233,0.27,0.033688314,451.8,84.61,4.57,11.8,60.6,13.5
2594,6059075202,5753,92703,-117.8902573,33.7548958,0.046,10.37,14.03,0.0,25150.0908,985.57,41.34,4.45,7.11,40.2,12.6
2595,6031001401,3002,93212,-119.5624953,36.0861268,0.062,17.08,10.18,1.15,110.7873325,170.41,81.7,5.32,11.6,67.4,11.8
2596,6085503709,5088,95133,-121.8620422,37.3645486,0.038,10.37,28.557,0.0,326.0604146,404.38,30.21,4.89,5.81,60.5,15.6
2597,6073004600,1940,92102,-117.1449018,32.7151851,0.038,11.21,110.8,0.0,318.376616,1783.1,96.4,3.45,8.28,38.3,7.2
2598,6037211910,4657,90020,-118.2985036,34.0672078,0.048,12.89,29.76,0.0,2881.484969,1643.6,35.46,4.05,4.19,59.2,10.8
2599,6065044200,5701,92220,-116.8679887,33.935799,0.068,7.02122524,15.99,0.0,54.75451118,684.28,96.29,5.69,20.81,63.7,22.2
2600,6037554522,4787,90703,-118.0931498,33.8523009,0.044,11.21,22.608,56.17,5828.579541,1748.1,37.72,6.06,7.71,13.4,9.8
2601,6085503712,4108,95116,-121.8467084,37.3622455,0.038,10.37,23.681,0.0,275.2462649,1931.44,64.68,7.45,9.68,50.7,7.2
2602,6019006603,2047,93654,-119.4571017,36.6073772,0.065,16.24,10.81,923.63,866.6251638,279.94,63.19,5.0,9.31,39.4,9.1
2603,6073016000,2419,92020,-116.9804886,32.7886293,0.044,11.21,11.07,0.0,122.754498,1594.4,49.08,7.94,8.03,24.4,12.8
2604,6059075302,4481,92706,-117.8897014,33.7649688,0.046,10.37,14.03,0.0,32719.55486,963.49,46.21,6.96,7.16,40.4,14.7
2605,6065045703,5708,92236,-116.1700827,33.6628977,0.062,7.85958451,8.209,0.71,5.762534158,370.09,42.34,5.11,7.56,65.8,20.4
2606,6067008908,4835,95670,-121.2771388,38.6063736,0.051,9.53630303,17.54,0.0,41.1524176,1216.48,62.47,5.81,10.84,43.2,13.0
2607,6065041406,5968,92505,-117.4870786,33.9035269,0.062,12.89,30.088,0.0,3612.659659,1076.68,41.65,4.7,8.28,36.0,11.0
2608,6013302007,6347,94561,-121.7056533,37.9837121,0.044,7.85958451,17.155,16.76,155.9175473,607.15,87.03,4.75,12.63,29.1,13.2
2609,6083000804,7189,93103,-119.6802223,34.4180158,0.04,5.34450672,13.562,2.65,0.018602042,891.95,45.53,6.08,3.9,54.5,8.7
2611,6095252606,5148,94533,-122.0295802,38.265491,0.04,7.85958451,25.18,0.0,627.5449061,597.66,119.73,5.48,12.6,54.4,20.0
2612,6025012301,5633,92274,-115.9218123,32.9323841,0.051,7.62052344,0.48,25.94,13.17069346,195.41,40.03,3.39,8.39,62.4,17.7
2613,6001400800,3594,94608,-122.2833803,37.8454493,0.03,8.69794377,33.75,0.0,437.6891298,384.87,146.75,9.51,7.46,32.4,11.1
2614,6077004302,5718,95240,-121.280177,38.1228276,0.048,11.62,15.79,0.1,177.380943,505.55,48.82,5.56,9.34,48.7,13.0
2615,6037132501,3763,91335,-118.548597,34.1968245,0.06,10.37,12.43,0.0,459.8215147,988.23,75.99,4.58,11.07,44.5,6.7
2616,6059089104,5376,92843,-117.9096281,33.7571126,0.046,10.79,15.084,0.0,24369.24103,883.19,29.81,4.62,6.73,64.5,10.9
2617,6071004505,4724,92407,-117.2851984,34.172019,0.068,12.05,7.466,0.0,1052.090902,427.16,72.12,6.3,9.16,58.8,17.8
2618,6085503401,4915,95122,-121.8399909,37.3330501,0.038,10.37,26.31,0.0,194.2879537,2366.06,56.72,6.18,10.84,45.6,8.4
2619,6037701802,4463,90404,-118.4789709,34.0188907,0.046,12.05,20.991,0.0,1361.974539,1168.93,37.19,4.15,4.59,41.9,14.6
2620,6059011504,5473,92831,-117.8831131,33.8820401,0.048,11.21,20.832,0.0,12484.83755,2204.96,47.94,3.69,8.43,55.1,10.3
2621,6099001001,6042,95355,-120.9656989,37.6591088,0.053,12.89,18.481,0.14,938.5006647,795.55,52.85,4.38,10.14,36.4,12.9
2622,6107002602,5561,93247,-119.0817133,36.2125439,0.062,13.73,5.721,195.43,66.54436835,101.41,55.02,3.78,10.62,63.6,11.9
2623,6013307102,5038,94509,-121.8155705,38.0004738,0.04,7.85958451,17.192,0.0,347.0703951,957.87,178.9,5.3,13.85,66.2,12.5
2624,6031001001,4176,93230,-119.676661,36.331353,0.062,16.66,12.48,90.64,170.9861166,509.81,138.1,5.85,9.47,26.2,10.5
2625,6001403100,2238,94607,-122.2755009,37.8022742,0.03,8.69794377,65.291,0.0,330.4859519,1052.4,165.44,3.95,6.44,40.9,7.0
2626,6029005004,7219,93215,-119.235974,35.770351,0.062,17.5,13.423,0.0,1.155370307,384.15,53.43,5.24,9.86,49.7,8.0
2627,6029003124,5414,93313,-119.0655635,35.3070654,0.065,18.76,23.61,0.0,41.44205278,412.31,50.81,5.02,11.66,25.4,15.3
2628,6059088601,6305,92843,-117.9441552,33.7737751,0.046,11.21,14.999,0.0,28087.37329,1636.77,46.05,4.5,11.63,37.5,11.7
2629,6095251600,2359,94590,-122.2622993,38.1083885,0.035,7.85958451,12.09,0.0,1661.693337,306.39,193.5,6.76,15.18,63.4,26.5
2631,6053001802,5078,93907,-121.6550166,36.6856848,0.033,5.34450672,22.876,84.34,0.80438101,909.37,68.7,4.85,7.42,41.6,6.5
2632,6075061000,3610,94134,-122.3846994,37.7132283,0.03,8.69794377,37.25,0.0,199.8900981,1868.1,59.87,6.88,5.86,12.1,4.6
2633,6099000905,6102,95355,-120.9486971,37.6601322,0.053,12.89,15.679,0.07,960.0029291,671.88,60.27,4.64,12.07,26.1,15.0
2634,6099002801,5624,95386,-120.6270468,37.6688768,0.057,12.89,1.762,542.15,368.5045813,133.33,36.67,3.52,11.77,41.6,15.6
2635,6037183810,4369,90042,-118.1978495,34.107365,0.048,12.05,12.994,0.0,3325.878546,899.88,52.64,5.54,8.44,55.0,8.2
2636,6037701702,3106,90404,-118.4840964,34.0227687,0.046,12.05,20.45,0.0,1289.43784,1195.11,54.92,5.62,5.79,26.5,6.3
2637,6001400900,2302,94608,-122.2802437,37.8394669,0.03,8.69794377,34.282,0.0,410.9216528,378.29,165.16,7.39,8.32,32.5,5.3
2638,6073013104,5893,91911,-117.0779491,32.6131276,0.04,11.63,13.145,0.0,850.546447,585.6,68.62,5.6,8.85,50.5,14.5
2639,6059075514,3703,92780,-117.8294395,33.7365911,0.048,10.37,29.572,0.0,62024.37436,4606.14,38.47,5.4,7.7,53.9,7.8
2640,6037265201,2608,90024,-118.4364091,34.0668274,0.046,12.05,38.73,0.0,1383.332699,2405.2,13.51,12.0,6.37,32.5,21.4
2641,6037551402,4468,90241,-118.1459703,33.9414621,0.044,12.05,16.41,0.0,7431.396483,1242.69,45.26,5.08,8.64,27.8,9.5
2642,6085503210,4453,95111,-121.8229385,37.2904578,0.038,10.37,23.128,0.0,115.9933138,591.97,44.11,5.66,7.75,29.0,11.4
2643,6115040901,2783,95901,-121.3582036,39.184664,0.048,7.44040487,2.161,403.14,0.385543645,175.56,43.03,3.43,10.64,48.4,15.6
2644,6007003300,4852,95966,-121.5065211,39.3923244,0.051,7.85958451,1.628,135.47,0.002546269,126.01,61.38,4.63,9.97,44.1,13.7
2646,6073018200,6847,92054,-117.3702384,33.1896924,0.042,9.53630303,13.666,0.0,43.90381824,2386.02,54.01,4.22,9.01,56.5,7.2
2647,6037134903,4216,91303,-118.5916957,34.1924692,0.057,10.37,22.357,212.04,402.9749317,1345.42,36.4,4.49,5.94,45.7,6.8
2648,6037600601,2461,90303,-118.3220544,33.9418498,0.044,12.05,18.08,7.6,4795.382182,891.1,91.37,10.0,10.35,27.5,12.8
2649,6059021821,6582,92870,-117.8310387,33.868307,0.05,11.21,20.168,2182.01,29069.26993,628.57,24.75,5.79,7.54,20.2,6.7
2650,6067008910,3486,95670,-121.3112128,38.5930583,0.051,9.53630303,5.944,0.0,60.18633694,578.2,62.64,5.42,10.84,42.4,14.6
2651,6073003401,6065,92102,-117.0950788,32.7249834,0.04,11.21,28.564,0.0,238.5984158,1794.99,66.57,4.77,6.88,38.5,11.1
2652,6037920106,3110,91384,-118.6737987,34.4444857,0.057,9.1171234,5.822,9.01,136.4776312,498.61,26.92,4.48,10.83,34.5,16.8
2653,6073011802,6741,91950,-117.096668,32.684033,0.04,11.21,60.33,0.0,504.9072637,1084.02,66.49,5.39,7.78,64.7,10.8
2654,6037107010,3247,91342,-118.4467204,34.3020803,0.06,11.21,11.213,0.0,586.6731468,726.92,59.89,4.19,7.45,46.6,13.3
2655,6059087106,5097,92802,-117.9300579,33.8201001,0.046,11.21,19.37,0.01,13913.75227,2632.24,47.63,4.13,9.01,41.8,13.5
2656,6067009110,1482,95826,-121.3713784,38.5576271,0.05,9.53630303,13.37,0.0,302.4309029,2151.55,64.78,7.17,10.21,77.8,10.0
2657,6037600801,3245,90305,-118.3221115,33.9654794,0.046,12.05,17.219,0.0,3972.371362,696.54,106.85,10.84,8.24,22.9,15.7
2658,6013307201,3467,94509,-121.8485515,38.0026146,0.04,7.85958451,18.58,0.0,704.0120001,935.88,168.61,5.87,13.13,52.3,11.6
2659,6059099903,5749,92683,-118.0116518,33.7667353,0.044,11.21,19.34,0.0,15663.3028,1477.09,38.28,3.98,8.73,49.6,9.3
2660,6029000102,3055,93308,-119.0170134,35.4294346,0.062,18.76,21.291,0.0,21.63386903,209.59,80.97,5.43,11.73,49.2,17.4
2661,6037187300,3216,90039,-118.2567268,34.1016085,0.048,12.89,29.34,0.0,3175.256627,1878.85,61.33,3.61,9.14,18.0,8.6
2662,6077005125,1859,95336,-121.2302494,37.8203178,0.05,12.89,19.0,0.0,1585.836886,464.86,112.4,5.73,12.44,37.7,12.5
2663,6037554700,4874,90650,-118.0768827,33.8842945,0.044,11.21,21.042,11.95,5505.868222,627.85,42.86,5.05,9.21,47.0,7.2
2664,6085505100,3027,95110,-121.9239674,37.3629186,0.035,10.37,44.146,0.0,719.5742901,1474.98,37.33,5.14,5.99,34.7,8.7
2665,6071002306,4169,92376,-117.4155957,34.1281817,0.065,12.89,18.421,0.0,2229.130006,344.01,40.88,3.59,8.72,37.9,10.8
2666,6037212306,3052,90005,-118.2940727,34.056128,0.048,12.89,48.244,0.0,3143.997812,1660.03,30.38,3.98,5.05,59.7,12.1
2667,6059075100,9983,92703,-117.8797292,33.755664,0.046,10.37,14.03,0.0,26374.14388,1024.13,42.48,4.44,7.11,52.4,8.6
2668,6001427600,4722,94501,-122.2835979,37.7778323,0.03,8.69794377,66.94,0.0,301.9283354,480.72,61.42,6.05,8.87,57.4,11.9
2669,6037115301,4156,91324,-118.548089,34.2422846,0.06,10.37,13.44,0.0,481.6477794,1191.02,59.01,4.52,9.36,27.1,10.0
2670,6059042312,9085,92675,-117.6617306,33.5069398,0.048,8.69794377,11.646,0.0,1396.475342,2571.06,28.37,4.85,6.94,59.9,10.6
2671,6115040301,3366,95901,-121.5380858,39.1329043,0.048,8.69794377,7.022,54.06,0.450786235,241.21,50.08,7.74,13.87,68.3,23.6
2672,6001427300,4896,94501,-122.2662775,37.7810489,0.03,8.69794377,46.036,0.0,312.4414771,678.42,61.42,5.49,8.87,28.9,8.0
2673,6037301501,1902,91201,-118.2869319,34.1752478,0.055,12.05,25.612,0.0,1769.044324,462.87,33.51,2.68,10.18,20.2,11.8
2674,6099000102,3869,95361,-120.7315696,37.7731119,0.055,12.89,2.687,906.42,642.5929283,231.61,49.44,1.71,13.65,32.2,10.3
2675,6019005805,3798,93727,-119.6805734,36.7685213,0.065,15.4,19.746,62.1,2151.028382,327.84,53.86,5.73,7.69,26.1,8.2
2676,6067001200,3323,95814,-121.4870807,38.5716422,0.046,9.53630303,30.31,0.0,808.5999174,382.67,80.15,5.49,9.73,42.8,3.0
2677,6037701902,4016,90401,-118.4951703,34.012479,0.046,12.05,20.386,0.0,924.5542869,1125.36,76.95,5.33,6.83,36.7,15.0
2678,6013302006,3779,94561,-121.7134904,38.0217527,0.044,7.85958451,17.245,14.09,176.5472377,443.66,92.07,5.6,13.27,14.2,10.6
2679,6073013206,6544,91911,-117.0722501,32.5991876,0.038,12.47,12.52,4.12,907.4218238,551.05,68.62,3.13,8.85,46.0,16.8
2680,6025011700,4797,92243,-115.5571432,32.7775979,0.055,8.27876414,12.128,0.0,260.7518765,635.67,111.93,6.56,14.15,47.6,12.5
2681,6013367200,5171,94806,-122.3354534,37.9659307,0.03,7.85958451,29.666,1.46,829.0426692,1124.92,122.04,6.99,12.81,43.2,7.6
2682,6067003000,6563,95820,-121.4295972,38.5358637,0.048,9.53630303,14.785,0.0,195.2958383,571.32,108.54,5.44,14.1,38.0,10.5
2683,6037408135,4159,91792,-117.8977913,34.016144,0.051,11.21,24.94,0.0,12361.68357,607.72,39.36,7.06,6.79,32.2,13.4
2684,6037700101,5232,90046,-118.3524483,34.0925747,0.05,12.05,23.12,0.0,1822.561234,1236.0,27.08,3.33,8.51,37.5,7.9
2685,6065043216,6495,92591,-117.1477073,33.5170351,0.057,6.18286598,27.383,0.0,171.1800209,1108.12,26.9,5.81,10.14,43.1,11.1
2686,6095251100,3271,94590,-122.2365223,38.0969602,0.035,7.85958451,16.32,0.0,1517.371916,804.58,193.5,5.41,15.18,61.2,25.3
2687,6071012104,5110,92356,-116.958778,34.636683,0.062,7.13046607,0.436,0.0,60.61796578,104.45,79.61,5.75,13.09,49.6,15.3
2688,6037201110,2574,90032,-118.1743334,34.0948042,0.048,12.05,12.5,0.0,4269.766717,743.91,56.6,6.32,8.38,58.0,10.6
2689,6037482101,4568,91754,-118.1353858,34.0587488,0.048,12.05,23.09,0.0,7506.376268,669.63,35.9,7.04,6.18,35.7,7.8
2690,6101050101,6438,95991,-121.6237303,39.158005,0.048,8.69794377,18.77,180.21,0.169089452,421.83,40.59,5.06,12.26,58.8,11.1
2691,6001437102,4251,94545,-122.1002746,37.6298655,0.033,8.69794377,36.93,0.0,925.0982737,937.9,116.22,6.67,14.23,28.2,11.7
2692,6111007611,4375,93021,-118.8899164,34.2815484,0.051,9.53630303,9.934,29.77,41.71018218,561.48,32.63,5.29,7.78,45.7,14.0
2693,6037482521,5754,91770,-118.1001251,34.0502444,0.048,12.05,23.68,0.08,7170.817868,405.04,33.04,5.51,5.78,40.4,9.5
2694,6013373000,4376,94801,-122.3538132,37.9476192,0.03,7.85958451,32.93,0.01,1239.067601,616.56,130.75,4.73,7.81,50.2,8.1
2695,6073020018,7708,92078,-117.2062594,33.1499789,0.046,9.95548266,20.82,9.97,165.4122683,1394.42,15.34,6.21,3.81,52.9,3.5
2696,6019004902,1985,93704,-119.807449,36.7894606,0.062,15.4,39.72,0.0,2387.744582,594.6,71.38,3.56,7.11,62.3,15.6
2697,6037406901,4701,91746,-117.9698642,34.058781,0.051,11.21,18.49,0.0,15490.38727,546.55,36.15,3.99,6.91,44.4,6.9
2698,6099000806,4231,95350,-121.0220677,37.685664,0.053,12.89,23.465,0.0,1068.536247,773.19,81.39,6.01,10.6,26.6,15.2
2699,6019004601,2641,93705,-119.8253921,36.8031545,0.062,15.4,35.74,0.0,2516.065846,568.65,95.82,5.81,9.67,39.1,10.9
2700,6073010109,4595,92154,-117.0884184,32.5494881,0.035,14.15,5.054,0.73,585.58526,45687.87,39.44,5.09,6.02,29.5,10.5
2701,6037405301,3349,91722,-117.937833,34.085166,0.053,11.21,21.794,0.0,8279.715622,427.21,34.28,3.6,6.54,41.8,15.4
2702,6059075812,6573,92867,-117.8287478,33.8079668,0.048,11.21,19.794,152.08,66070.32897,2007.42,26.05,4.08,5.68,34.4,9.3
2703,6071000808,5840,91786,-117.6396784,34.1124251,0.062,12.89,17.159,23.72,3504.91059,458.67,79.82,3.9,11.84,33.0,7.4
2704,6037670003,5788,90717,-118.3227742,33.7964591,0.042,11.63,18.53,0.0,6738.890118,1441.79,42.41,5.41,6.32,33.6,13.1
2705,6037211921,2474,90020,-118.292902,34.067232,0.048,12.89,60.637,0.0,3102.425333,1775.06,32.25,6.74,3.75,53.8,6.3
2706,6037236000,4113,90008,-118.3623219,34.0122748,0.046,12.05,24.45,0.05,2057.067519,1147.34,60.18,7.35,5.24,14.1,6.7
2707,6001437300,3111,94545,-122.0930122,37.6362205,0.033,8.69794377,36.93,0.0,739.0452069,2265.78,104.46,7.69,12.87,37.1,12.6
2708,6001436300,7129,94541,-122.0917198,37.666274,0.033,8.69794377,45.096,0.0,430.1512631,735.15,102.34,5.29,10.96,33.9,12.8
2709,6037271200,2525,90064,-118.4420039,34.0313917,0.046,12.05,29.39,0.0,1463.856071,3398.38,24.17,6.47,7.42,35.9,7.7
2710,6115040200,7767,95901,-121.5739716,39.158116,0.048,8.69794377,7.702,616.55,0.370383081,357.05,50.08,4.53,13.87,46.5,14.9
2711,6037910402,3751,93550,-118.1256195,34.5834908,0.062,6.18286598,8.463,0.0,7.016557839,892.45,94.13,6.46,11.81,73.6,26.6
2712,6067006002,4624,95821,-121.3737809,38.6158347,0.051,9.53630303,8.56,0.0,142.9788339,835.75,91.99,7.42,7.97,36.2,14.3
2713,6001405302,2530,94606,-122.2542495,37.7985014,0.03,8.69794377,54.14,0.0,335.558224,326.99,73.61,5.43,5.0,47.4,12.9
2714,6075026402,4118,94134,-122.403256,37.7164873,0.03,8.69794377,37.161,0.0,194.7772163,1442.93,58.91,7.74,7.64,21.6,7.4
2715,6037201401,4803,90032,-118.1854971,34.078195,0.046,12.47,12.5,0.0,4931.081606,610.25,66.51,3.95,9.64,54.3,14.8
2716,6029001101,4413,93306,-118.9226708,35.3682609,0.062,19.6,16.981,0.0,14.78788184,397.14,71.04,6.18,8.82,74.9,10.4
2717,6073016301,4919,92020,-116.9564885,32.8030833,0.046,11.21,18.63,0.0,147.6753942,1089.36,49.11,4.49,7.25,52.4,12.6
