Census_Tract,Ozone,PM2_5,Diesel_PM,Pesticides,Tox_Release,Traffic
6037221900,0.046,12.89,40.575,0.0,3733.974263,957.12
6059089106,0.046,11.21,15.959,0.0,38051.60726,2259.11
6071003804,0.065,12.47,17.108,0.0,1681.974788,568.74
6037186301,0.05,12.05,21.839,0.0,2568.459184,1367.51
6037192520,0.048,12.89,36.19,0.0,2666.082196,2242.02
6037192510,0.048,12.89,36.19,0.0,2587.695276,1512.32
6029006304,0.065,15.82,7.375,2475.29,18.56612793,157.53
6059074200,0.046,10.37,14.661,0.08,27448.8687,844.64
6085503602,0.038,10.37,33.401,0.0,242.5109866,2058.27
6037552900,0.044,11.63,26.933,38.7,5404.883145,551.4
6065031002,0.065,12.47,14.34,0.0,2613.35429,394.12
6085501401,0.035,10.37,33.643,0.0,313.7349437,1915.11
6077005130,0.05,12.05,20.77,0.09,1285.670631,331.08
6029003400,0.06,18.34,2.852,0.0,1580.207676,343.98
6029003206,0.065,19.18,11.086,4240.37,157.9297029,360.77
6077003601,0.048,13.05,8.054,1195.52,401.243948,850.93
6037404902,0.051,11.21,23.13,0.0,8118.059746,493.33
6029002815,0.065,18.76,31.68,0.0,48.49024604,862.32
6065042706,0.065,12.47,12.593,0.0,353.8564059,446.31
6001402400,0.03,8.69794377,76.11,0.0,340.4552552,186.3
6085512310,0.04,8.27876414,25.611,22.02,25.86954881,1027.54
6037601303,0.046,12.05,20.25,0.0,2500.930204,1257.96
6019005804,0.065,15.4,20.53,3.4,2202.362874,336.53
6071002602,0.065,13.73,17.86,0.0,5349.445022,348.45
6037554001,0.044,12.05,20.99,1.84,5881.638438,824.12
6111004704,0.044,9.53630303,12.357,78963.77,436.6899475,508.98
6037134720,0.057,10.37,14.32,0.01,425.3906529,856.34
6067006300,0.05,9.53630303,15.439,0.0,171.2752409,493.79
6099002006,0.053,12.89,14.06,205.81,850.4940381,442.77
6037602506,0.044,12.05,23.4,0.01,4948.243091,756.94
6113010101,0.046,9.53630303,19.436,0.01,589.5898298,398.28
6037297201,0.042,11.21,51.9,0.0,4938.996373,654.23
6037212203,0.048,12.89,60.69,0.0,3379.650578,1402.7
6073011801,0.038,11.21,60.33,0.0,592.5025886,820.59
6037221220,0.046,12.89,44.047,0.0,3456.444651,1128.32
6071003101,0.065,12.89,36.004,0.0,4520.122105,360.2
6037120108,0.057,11.21,18.43,0.0,656.679722,819.21
6071007407,0.068,12.05,15.08,0.0,607.0496287,1180.66
6019003301,0.065,15.4,42.26,0.0,2374.208465,411.14
6037120103,0.057,11.21,18.43,0.0,663.9989705,722.3
6031000200,0.062,16.66,3.375,974.43,177.3835502,167.47
6019006202,0.065,15.82,7.896,1133.85,527.3074213,196.16
6071008001,0.068,11.63,19.322,9.53,337.2495294,1070.97
6059075002,0.046,10.37,21.32,0.0,24705.97125,781.05
6037208620,0.046,12.89,60.69,0.0,3612.49489,995.0
6077005133,0.051,12.89,17.96,0.16,1085.8458,913.43
6019005410,0.065,15.4,40.002,0.0,2270.896992,694.06
6071000603,0.06,12.89,29.585,0.0,6089.028891,2446.24
6059074108,0.046,10.37,12.558,0.0,18825.76309,846.17
6037576403,0.042,11.21,18.815,0.0,8758.719532,886.35
6037407900,0.051,11.21,20.66,0.65,16719.83421,595.92
6037124105,0.055,12.05,28.49,0.0,1269.507311,966.5
6037503104,0.046,12.05,29.016,0.0,5350.562967,466.05
6037117404,0.057,10.79,22.93,0.0,674.1245452,2842.66
6019005203,0.065,15.4,39.498,0.0,2350.842847,394.38
6037551401,0.044,12.05,16.41,0.0,9135.822784,1220.45
6029001201,0.062,18.76,30.912,0.0,18.96735099,437.71
6077005135,0.048,12.47,16.698,832.75,1292.917342,852.95
6037134904,0.057,10.37,22.047,9.74,413.5513835,1438.88
6013314103,0.038,7.85958451,5.371,0.0,5651.740844,610.13
6037602504,0.044,12.05,23.4,0.0,4955.715928,1473.48
6047000801,0.057,12.89,16.411,22.99,29.48352394,295.97
6099000601,0.053,12.89,17.439,1021.77,949.1120095,1545.22
6115040302,0.048,8.69794377,11.92,141.08,0.461669834,639.59
6037603004,0.044,12.05,27.415,0.0,6728.339215,810.67
6073012501,0.04,11.21,14.91,0.0,980.7259063,1474.21
6037209403,0.046,12.89,60.69,0.0,4102.610679,854.86
6037127520,0.057,11.21,31.67,0.0,703.205222,2683.04
6071000824,0.062,12.89,17.43,0.02,4078.819643,551.99
6067006101,0.051,9.53630303,19.012,0.0,137.5146706,1515.48
6037535503,0.044,12.05,25.04,0.0,6596.265246,1051.24
6037221120,0.046,12.89,60.69,0.0,3792.589822,1226.16
6037406800,0.051,11.21,20.302,0.0,13267.03216,1557.62
6029006500,0.062,6.60161232,0.457,0.0,92.46737005,132.97
6067007007,0.048,9.53630303,16.749,1.41,812.4476843,1278.58
6029002816,0.065,18.76,27.053,0.0,44.38327569,484.63
6037402803,0.057,12.89,22.77,0.0,8154.5035,424.04
6077001000,0.046,13.44,10.923,0.31,571.7855862,1848.57
6071000903,0.062,12.89,21.368,0.0,4324.215998,507.19
6029001202,0.065,19.18,29.979,0.0,24.58565719,336.14
6013320001,0.035,7.85958451,15.436,0.51,3284.893501,1335.84
6037212800,0.048,12.89,29.76,0.0,2430.613308,1332.21
6037237800,0.046,12.05,20.545,0.0,4225.470532,914.91
6071001906,0.062,13.73,22.76,8.5,5468.785617,406.98
6059099802,0.044,11.21,18.142,1.2,16833.75722,1041.88
6037238100,0.046,12.05,17.723,0.0,4196.223131,1003.99
6037120104,0.057,11.21,18.158,0.0,681.0181572,973.28
6037237900,0.046,12.05,16.12,0.0,4000.646305,1111.56
6039000506,0.062,12.47,6.215,1249.13,1363.81651,561.04
6067004601,0.048,9.53630303,15.914,0.0,115.9288186,881.75
6107002800,0.062,14.15,8.397,575.37,70.16041684,263.15
6037530005,0.048,12.05,19.624,0.0,9297.766424,2054.85
6029006202,0.065,13.31,4.351,16566.41,15.12366367,361.51
6107003901,0.065,16.24,7.464,4.28,31.93528838,272.14
6037481604,0.05,11.21,22.7,0.0,5442.367066,1188.29
6037604100,0.044,12.05,20.975,0.0,7565.033666,1925.47
6013314104,0.038,7.85958451,7.713,0.0,2796.846402,1625.23
6029000504,0.062,18.76,30.946,0.0,276.4758304,865.99
6037211201,0.048,12.89,31.553,0.0,2726.80854,1443.98
6107001200,0.06,17.08,13.526,0.0,497.8258218,521.16
6047000701,0.057,12.89,21.64,4747.83,29.58115881,556.33
6037224310,0.046,12.89,60.69,0.0,3951.832648,1103.56
6001437101,0.033,8.69794377,15.047,0.0,766.0,1058.02
6107002202,0.06,17.08,10.949,75.47,58.14293567,288.97
6065040607,0.062,14.15,26.074,5.17,5126.418522,1370.24
6037550201,0.046,12.05,26.992,0.0,5613.475055,2159.22
6059074801,0.046,10.37,14.03,0.0,21435.92941,1000.77
6037277200,0.046,12.05,38.92,0.0,2633.220851,799.62
6075012502,0.03,8.69794377,106.3,0.0,232.5792846,572.51
6001444601,0.035,9.53630303,30.12,6.09,170.4396444,2094.42
6037120106,0.057,11.21,18.09,0.0,671.3791733,1609.53
6037221303,0.046,12.89,29.76,0.0,2886.026012,1150.17
6037432602,0.051,11.21,15.93,0.66,6547.011505,1045.74
6029004702,0.062,18.76,12.67,21.15,286.0804323,564.4
6085503113,0.038,10.37,36.65,0.0,169.1653463,1221.69
6075017601,0.03,8.69794377,103.215,0.0,231.2049653,845.21
6037405302,0.053,11.21,21.923,0.0,9769.097778,1619.07
6065043517,0.065,9.53630303,6.768,235.34,346.7233481,537.91
6077003308,0.046,13.44,17.198,0.01,406.8946477,628.15
6037481603,0.05,11.21,22.693,0.0,5392.655729,1205.12
6107003001,0.06,17.08,15.187,0.11,54.24017568,294.89
6037404201,0.055,11.21,19.633,0.0,4733.554843,1679.09
6059086602,0.046,11.21,19.542,0.0,10273.58818,1349.33
6039000602,0.062,12.05,15.8,114.26,2603.726347,559.99
6065046200,0.044,10.34,7.272,284.04,3.467494348,276.28
6059001402,0.048,11.21,22.65,0.03,7918.114694,877.15
6001401000,0.03,8.69794377,52.178,0.0,392.0093823,1720.02
6037535803,0.044,12.05,21.654,0.0,6522.998712,757.23
6037302003,0.051,12.05,17.467,0.0,2057.282282,1194.6
6019003102,0.065,15.4,28.773,0.0,1978.434777,605.8
6111002300,0.046,9.53630303,10.044,7273.27,31.64963029,608.72
6001407200,0.03,8.69794377,38.37,0.0,338.7862795,388.04
6037500700,0.046,12.05,20.549,0.16,9584.617233,610.96
6037603802,0.044,12.05,22.198,0.0,5768.769133,735.73
6067003700,0.048,9.53630303,16.53,0.0,186.0525562,1720.01
6037541801,0.044,12.05,26.94,0.0,6299.191246,2045.11
6073004100,0.038,11.21,81.141,0.0,364.6424249,1284.98
6037602200,0.044,12.05,30.83,0.0,4721.405983,1982.59
6039000603,0.062,12.05,15.765,110.52,2160.087334,365.75
6037402200,0.057,12.47,27.269,0.0,6431.213034,1378.4
6071002902,0.065,12.89,13.91,0.0,2827.343081,539.58
6037554104,0.044,12.05,26.92,0.0,5909.033761,957.51
6029003304,0.06,13.04,1.322,1374.02,9435.499746,154.54
6099000202,0.053,12.89,9.514,45.49,1404.020944,614.95
6065042520,0.065,12.89,13.454,0.0,625.1632608,628.95
6071003900,0.065,12.89,13.231,0.0,1771.85302,400.26
6037530102,0.046,12.05,21.225,0.0,10027.58735,701.54
6071000826,0.062,12.89,35.422,0.0,4409.19757,2294.2
6037189101,0.05,12.89,29.34,0.0,2692.231603,933.49
6037134521,0.057,10.37,14.32,0.0,392.660049,1174.18
6019008402,0.053,12.02,2.928,1202.88,273.7063948,162.31
6037406200,0.055,11.21,18.978,0.0,7125.233241,2293.75
6053014500,0.033,5.34450672,8.31,12277.64,0.933497823,612.47
6065042719,0.065,12.05,4.263,24.49,338.8321177,571.57
6037201601,0.048,12.47,20.459,0.0,5931.392352,704.06
6071009912,0.065,7.02122524,18.1,1.82,41.83767012,1125.65
6071003607,0.065,12.89,16.053,0.0,1862.528497,352.87
6037127604,0.057,10.79,31.67,0.0,650.7426179,1927.3
6065042624,0.065,11.63,5.28,1.6,375.1139483,454.98
6037293307,0.042,11.21,19.312,0.0,7994.985087,1055.26
6077003801,0.048,11.63,3.768,92.21,938.3189994,212.31
6111002400,0.046,9.53630303,16.639,6644.53,32.84695545,1146.03
6085503117,0.038,10.37,33.687,0.0,191.6610001,764.65
6037212900,0.048,12.89,29.76,0.0,2594.271699,1256.99
6071010011,0.065,7.02122524,18.404,0.0,139.4894222,922.78
6065041411,0.06,12.89,31.93,0.0,5398.51613,444.31
6047000503,0.057,12.89,3.173,2482.62,29.70198864,135.33
6077003312,0.046,13.44,12.483,0.0,411.2844459,630.91
6077003500,0.048,13.13,9.728,388.56,584.1386538,1024.87
6013313102,0.04,7.85958451,19.742,0.0,761.1797914,822.41
6071004601,0.068,12.47,24.128,0.0,2334.307813,967.56
6077001400,0.046,13.44,18.098,0.0,422.4543425,862.74
6013309000,0.038,7.85958451,13.903,0.0,1816.926427,301.26
6081602100,0.03,8.69794377,34.5,0.0,136.7538893,1451.71
6085501501,0.038,10.37,33.66,0.0,238.6018334,2571.95
6071000821,0.062,12.47,23.026,0.0,4797.102023,591.11
6037120105,0.057,11.21,18.429,0.0,682.4931665,937.56
6073002502,0.04,11.21,27.219,0.0,253.4799473,2143.26
6071004401,0.065,12.89,13.583,0.0,1534.051182,500.68
6059087401,0.046,11.21,19.26,0.0,14566.38595,2775.93
6001401600,0.03,8.69794377,73.417,0.0,350.0142988,385.52
6067009006,0.051,9.53630303,16.51,0.0,69.50986058,1681.52
6099000404,0.053,12.89,12.745,1593.01,1397.508239,837.07
6067005102,0.05,9.53630303,24.74,689.15,79.56621845,595.39
6071010802,0.068,10.37,4.479,0.0,638.3684858,901.7
6029004701,0.062,18.76,4.781,241.73,279.979184,663.59
6077005132,0.051,12.89,17.96,0.0,1172.047467,562.24
6077003305,0.046,13.44,11.696,0.01,429.8670351,599.95
6071001707,0.062,12.89,29.59,0.51,5712.293404,546.08
6065042518,0.065,12.89,13.5,0.0,559.8298416,725.11
6037554600,0.044,11.63,28.497,1597.44,5568.319732,635.76
6059099904,0.044,11.21,19.34,3.87,16564.8187,1518.52
6073003404,0.04,11.21,31.56,0.0,263.6978739,2356.81
6029003115,0.065,19.18,31.488,0.0,58.20546647,1129.6
6037552700,0.046,11.63,29.378,0.0,5264.398038,539.35
6047000401,0.057,12.89,4.437,2275.23,41.12038342,211.85
6037294301,0.042,11.21,20.01,0.0,10033.95683,1266.03
6065042007,0.06,12.05,2.876,5.58,2066.270063,1137.8
6071000403,0.06,12.89,28.538,0.94,6618.581374,336.73
6037195803,0.046,12.89,29.34,0.0,3303.965764,1272.28
6013313101,0.038,7.85958451,19.86,0.0,737.3945819,794.39
6071001311,0.062,12.89,40.55,0.0,6225.08577,595.26
6047002600,0.057,12.89,7.606,278.48,180.3681268,88.03
6037238400,0.046,12.05,18.08,0.0,4419.684072,1041.94
6037501002,0.046,12.05,19.76,0.0,9117.238358,469.19
6071012700,0.062,13.31,51.385,0.76,8881.609564,1858.8
6037404803,0.051,11.21,20.86,0.0,12265.28334,1910.82
6037119320,0.057,11.21,18.43,0.0,645.3878591,1004.82
6065041004,0.062,13.73,8.673,6.91,3630.685481,724.44
6107002304,0.06,17.08,18.11,0.0,63.33797988,498.48
6037234000,0.046,12.47,26.04,0.0,2930.067278,1023.77
6037534802,0.046,12.05,23.49,0.0,6734.080008,1004.5
6037530006,0.046,12.05,20.081,0.0,9850.485356,747.36
6037530204,0.046,12.05,33.38,0.0,10969.13302,604.69
6065043507,0.065,8.27876414,12.004,0.28,647.5657093,536.09
6001425104,0.03,8.69794377,49.999,0.0,388.0846268,1122.24
6037134800,0.057,10.37,14.638,14.23,421.7808298,880.95
6107000600,0.062,13.73,4.772,762.75,205.9826908,146.59
6037115302,0.06,10.37,12.856,0.0,479.0060086,1418.22
6037104203,0.057,11.21,16.23,0.0,654.0567126,1294.45
6037134001,0.057,10.37,14.32,0.01,396.4126378,1156.52
6077004902,0.051,12.89,4.762,1588.2,6069.242468,215.19
6099002902,0.055,12.89,7.084,3281.8,707.5601977,298.84
6059086701,0.046,11.21,23.914,0.0,7990.432462,3796.1
6059087504,0.046,11.21,29.67,0.0,77171.23603,3661.68
6019004505,0.062,15.4,39.974,0.0,2339.43967,766.22
6037500300,0.046,12.05,23.4,11.1,18560.98856,2388.42
6025010500,0.051,7.85958451,8.262,60.44,15.97587853,448.12
6071010300,0.062,6.44541669,0.708,0.09,6.596309445,273.83
6019003803,0.062,15.4,12.584,249.8,2376.486021,91.42
6099001002,0.053,12.89,25.124,0.07,907.5482843,746.31
6031000500,0.062,16.66,7.486,1709.49,165.690235,329.75
6031001402,0.062,17.08,10.18,1.08,117.6291483,137.32
6037127300,0.057,11.21,31.341,0.0,674.8912719,2812.96
6037552002,0.046,12.05,26.92,0.0,5340.143128,436.39
6065041102,0.062,13.31,9.203,0.0,3623.764585,454.29
6065048902,0.065,12.89,13.034,0.0,516.2342795,428.43
6059001802,0.046,11.21,22.77,0.0,6884.258906,2217.78
6037187101,0.05,12.47,24.895,0.0,2783.659674,1706.87
6037408623,0.05,12.05,20.74,0.0,9943.471094,2555.66
6099000801,0.053,12.89,15.17,2972.21,1006.911176,922.93
6037127603,0.057,10.79,31.67,0.0,650.2814406,2887.59
6037432401,0.051,11.21,15.93,0.14,5808.362946,774.23
6037302102,0.051,12.05,21.83,0.0,2291.386569,1379.78
6037531603,0.046,12.05,38.506,0.0,17057.76899,417.05
6037212701,0.048,12.89,29.76,0.0,2590.63168,1394.13
6037482401,0.048,11.63,23.455,0.0,6118.513079,2410.63
6019005409,0.065,15.4,32.937,0.0,2176.260171,448.76
6037213100,0.048,12.89,29.76,0.0,2769.377308,1300.26
6001407400,0.03,8.69794377,38.37,0.0,372.9750358,256.1
6037134710,0.057,10.37,14.32,0.05,412.4425548,784.87
6019001413,0.065,15.4,20.581,1569.22,2200.009292,230.08
6085505202,0.035,10.37,35.287,0.0,776.6152841,1105.14
6037213402,0.046,12.89,60.69,0.0,3729.336366,1337.81
6075023300,0.03,8.69794377,90.157,0.0,202.226486,1635.76
6059076204,0.046,10.79,20.724,0.0,842751.3293,605.74
6037123800,0.055,12.05,28.032,0.0,1173.276388,1842.38
6029005103,0.062,18.76,4.238,0.81,7.071041469,165.9
6037601202,0.046,12.05,38.92,0.12,3603.384612,706.17
6073010009,0.035,14.99,13.385,8.6,774.7615087,9480.17
6037133100,0.06,10.37,19.659,0.0,501.2286308,1337.45
6059074901,0.046,10.37,14.03,0.0,22025.61669,781.19
6059075201,0.046,10.37,14.03,0.0,23520.2281,1103.84
6065041407,0.062,12.89,11.979,0.0,3490.978283,625.41
6107001003,0.06,17.08,20.185,949.83,3103.918619,460.91
6071006603,0.065,12.47,20.82,0.0,1076.56116,319.61
6037134305,0.057,10.37,10.42,0.0,373.995395,1066.27
6037234200,0.046,12.47,26.04,0.08,2533.573216,1383.69
6071002901,0.065,12.89,13.91,0.0,2791.781137,597.12
6071000823,0.062,12.89,18.875,0.0,4320.309323,671.4
6065045707,0.062,8.27876414,12.24,173.13,1.27782738,317.53
6019007400,0.062,16.24,5.216,3311.73,260.8130013,144.71
6099002605,0.055,12.89,19.05,0.52,811.5192076,670.25
6037277400,0.046,12.05,38.92,0.0,2779.753628,2067.61
6047000303,0.057,12.89,4.252,16664.84,41.19143934,287.14
6099003202,0.055,12.89,9.21,1977.3,89.52255667,210.42
6071010025,0.065,7.02122524,15.144,0.0,102.6035571,1217.42
6077004308,0.048,12.65,15.466,1.72,187.6913767,361.29
6037195903,0.048,12.89,29.34,0.0,3141.976918,1998.66
6037408133,0.051,11.21,24.952,0.0,13448.11036,712.11
6077005206,0.05,9.53630303,7.641,140.1,314.7106273,882.39
6037554801,0.044,11.21,25.666,937.66,5721.328443,2702.7
6037211420,0.048,12.89,30.521,0.0,2755.643248,1466.91
6059099402,0.044,11.21,14.551,0.0,9799.746895,890.18
6037294200,0.042,11.21,20.01,5.32,10530.32047,980.53
6037900300,0.062,6.18286598,3.627,1.46,11.98621527,97.86
6037191302,0.048,12.89,29.34,0.0,2818.153686,1092.02
6065040405,0.062,14.15,13.777,0.0,3523.792913,405.74
6037543321,0.042,12.05,30.861,12.98,7397.726291,1347.32
6037540202,0.044,12.05,19.649,0.0,6313.250015,933.09
6037432402,0.05,11.21,18.147,0.15,5837.13871,616.71
6067009601,0.048,9.1171234,8.034,30.98,43.19009502,1289.0
6001402700,0.03,8.69794377,68.355,0.0,341.0407686,609.13
6037222100,0.046,12.89,26.04,0.0,3413.242919,1050.94
6037571703,0.042,11.21,21.528,0.0,5768.11721,850.9
6073003305,0.04,11.21,31.558,0.0,330.1280367,1621.19
6071000606,0.06,12.89,21.702,0.0,5939.304856,494.41
6029001901,0.065,18.76,49.86,0.0,80.44575415,1512.37
6037576903,0.042,11.21,23.309,0.0,8088.669131,1181.92
6037221210,0.046,12.89,29.76,0.0,3155.540062,1128.16
6025010700,0.051,7.85958451,13.72,286.7,17.0965147,315.07
6071001200,0.062,12.89,37.47,0.0,4863.816842,1895.69
6071006100,0.068,12.05,6.437,0.0,870.1357892,330.48
6037320201,0.057,11.21,24.19,0.0,561.298915,486.77
6037503105,0.046,12.05,18.692,0.0,5475.854151,507.01
6037209820,0.046,12.89,60.69,0.0,4084.195384,975.87
6037294110,0.042,11.21,26.125,4.3,10604.12593,845.52
6077003407,0.048,13.44,16.189,0.0,562.301076,650.88
6037481401,0.05,11.21,22.33,0.0,5469.855351,1095.91
6073022000,0.04,11.21,48.162,0.0,460.2520195,1806.42
6037431100,0.053,10.79,15.589,0.0,5744.403863,1539.81
6037502003,0.046,12.05,19.691,0.0,6840.900138,552.72
6059087806,0.046,11.21,11.666,0.85,11132.79334,973.53
6059087901,0.046,11.21,11.68,0.0,12081.92662,1165.22
6071002207,0.065,13.31,34.338,0.0,7441.262227,1611.21
6037310800,0.055,12.05,28.51,0.0,1685.913583,1315.29
6013364002,0.033,7.85958451,17.108,0.08,652.391167,1079.2
6037104204,0.057,11.21,15.92,0.08,604.2853454,1020.19
6087110300,0.038,5.76368635,18.62,130.53,1.011766315,548.19
6065041302,0.062,13.31,9.344,0.0,3500.636217,543.27
6037544002,0.042,11.21,26.67,5.03,7854.696697,2605.85
6065045502,0.062,8.27876414,26.12,0.0,0.3091762,427.58
6013392200,0.033,7.85958451,9.01,0.06,568.9700629,341.9
6059110302,0.046,11.21,27.304,3.16,6145.705113,3047.42
6037134522,0.057,10.37,11.212,0.0,384.210266,1238.07
6067004401,0.048,9.53630303,16.414,0.0,161.9447316,644.66
6095251802,0.035,7.85958451,11.063,0.0,1503.620933,686.59
6001422000,0.03,8.69794377,32.517,0.0,783.5138546,2443.1
6029006401,0.065,18.34,7.015,1241.07,210.7629879,344.61
6013302005,0.042,7.85958451,21.12,42.71,182.8514613,580.41
6071003401,0.065,12.89,16.438,0.0,2952.457614,501.59
6065043005,0.057,11.63,12.88,0.01,1126.683172,1454.71
6065042521,0.065,12.89,13.5,0.0,605.4144617,616.13
6097153200,0.03,6.18286598,10.841,0.16,70.06159189,1147.48
6037113422,0.057,10.37,14.811,0.0,431.6794258,1284.49
6107001601,0.06,16.66,7.629,6096.71,135.4642155,263.36
6029002814,0.065,18.76,44.149,0.0,48.89547488,856.95
6037106520,0.06,11.21,20.141,0.0,751.0127081,535.64
6037407601,0.051,11.21,18.82,0.0,27130.73026,622.62
6037296902,0.042,11.21,51.9,0.0,5071.803842,770.32
6019003804,0.062,15.4,32.251,0.12,2564.07966,142.69
6059011714,0.048,11.21,21.878,121.43,76189.62552,2297.08
6071002606,0.065,13.73,13.01,0.0,6093.06427,198.66
6037212304,0.048,12.89,29.76,0.0,3015.294219,1231.71
6037143200,0.053,12.05,22.346,0.0,1409.905894,2410.33
6037543702,0.042,11.21,20.09,12.81,8167.018765,443.7
6037408631,0.048,12.05,22.46,0.0,9418.911705,1968.46
6037603703,0.044,12.05,23.509,80.44,5163.576151,1319.97
6039000400,0.06,12.47,3.142,1489.55,1466.792767,127.09
6073005200,0.038,11.21,110.8,0.0,289.1684487,1246.65
6037301900,0.051,12.05,20.024,0.0,1973.642436,2304.47
6107002100,0.062,17.08,5.336,306.13,96.2101941,528.11
6029003500,0.06,18.34,4.758,8.67,1403.468026,344.8
6037530003,0.046,12.05,17.507,0.0,9242.236448,1348.29
6037601001,0.046,12.05,33.441,0.0,3301.337969,657.7
6073012600,0.04,11.63,14.407,0.0,909.4420964,1234.76
6071003803,0.065,12.89,13.969,0.0,1863.659836,521.59
6001405401,0.03,8.69794377,49.326,0.0,334.9710481,295.33
6001440301,0.035,8.69794377,31.993,0.0,712.2038429,1105.58
6099002701,0.053,12.89,19.055,0.0,1029.920558,565.18
6059088501,0.046,11.21,14.767,0.0,35596.01137,1860.53
6073003303,0.038,11.21,36.436,0.0,435.1639531,1960.31
6059001201,0.046,11.21,8.023,0.0,7040.750812,756.76
6001406201,0.03,8.69794377,43.222,0.0,330.7135756,236.09
6037115404,0.06,10.37,12.591,0.0,488.6633354,1355.84
6031001701,0.057,12.13,1.238,9.54,1002.056211,290.08
6071006201,0.068,12.05,15.52,0.0,833.5787726,929.62
6081604200,0.03,8.69794377,38.197,0.0,122.5365343,2183.24
6077003406,0.048,13.44,12.967,0.0,699.150713,647.52
6065042517,0.065,12.89,13.5,0.0,539.3345164,509.66
6037131020,0.06,10.37,12.431,0.0,494.2861642,1033.07
6095251901,0.035,7.85958451,10.784,0.0,1478.383489,1103.25
6059088802,0.046,11.21,17.9,0.25,19267.01049,2175.7
6107000301,0.065,15.4,6.579,3654.29,532.0219259,276.08
6071004603,0.068,12.05,21.936,0.0,1142.684938,509.54
6053014102,0.035,5.34450672,3.76,330.51,0.621791255,924.52
6037404301,0.055,11.21,20.64,0.0,4913.367878,1465.31
6037199120,0.046,12.89,28.237,0.0,5420.403837,658.08
6037197200,0.046,12.89,28.12,0.0,3943.898758,3572.3
6037550202,0.046,12.05,26.938,0.0,5527.726505,1434.71
6037503902,0.046,11.21,24.618,0.0,5794.646796,1289.34
6071001804,0.062,12.89,27.954,0.0,6165.52024,2124.51
6037117408,0.057,11.21,26.256,0.0,676.5755571,3088.87
6073002501,0.04,11.21,24.13,0.0,223.0195534,2833.38
6099000807,0.053,12.89,23.74,15.15,1407.95765,580.05
6047001902,0.057,12.47,2.991,386.14,408.9685303,95.27
6077005106,0.051,12.47,5.589,2836.52,549.7851226,136.3
6065049500,0.062,8.69794377,11.7,0.16,0.425424482,383.99
6077000401,0.046,13.44,18.46,0.0,613.4573208,463.01
6037432300,0.05,11.21,20.62,0.0,5599.609976,811.97
6037481103,0.051,11.21,22.33,17.69,4957.210652,895.55
6037219500,0.046,12.47,25.0,0.0,2359.740621,1294.03
6019004212,0.06,15.4,26.648,0.0,2663.716365,478.9
6037650901,0.042,12.05,17.03,0.0,13418.98726,872.87
6037553000,0.044,12.05,26.947,0.0,5498.682016,2319.22
6019004001,0.062,14.57,9.113,872.68,1369.449955,264.59
6059063604,0.044,10.37,16.81,0.0,5948.986142,819.15
