Census_Tract,Total_Population,ZIP,Longitude,Latitude
6089011703,3282,96019,-122.3698759,40.6925227
6013388000,2576,94530,-122.3022455,37.9089588
6085506606,4453,95008,-121.9687764,37.2902052
6083001903,5764,93463,-120.1378745,34.6243989
6065045117,3969,92260,-116.3757329,33.7163278
6083000600,4629,93103,-119.6891123,34.4372104
6081610000,4531,94062,-122.2412328,37.4844567
6059032047,3652,92691,-117.6420514,33.6575536
6075015700,7832,94118,-122.4480069,37.7789154
6085508507,3066,95051,-121.9984125,37.3562527
6037573601,6114,90808,-118.1316155,33.8262896
6059063500,5775,92663,-117.9402584,33.6201747
6075020700,5171,94110,-122.4235588,37.759168
6085508404,6023,94087,-122.0416426,37.3646098
6075013400,3599,94115,-122.440799,37.789849
6073001900,2939,92116,-117.1196457,32.7696657
6097153703,3490,95446,-123.0055208,38.4759155
6061021109,5012,95677,-121.2189633,38.78155
6073013601,5053,91941,-116.9758103,32.7537922
6073009103,3679,92110,-117.1956419,32.7878017
6059099244,3730,92646,-117.9754563,33.664956
6085506701,3954,95008,-121.9793326,37.2706408
6085507807,3219,95014,-122.0405535,37.3124131
6085506101,4615,95051,-121.984583,37.3341541
6055200706,3283,94558,-122.3302221,38.3307724
6073020024,4175,92069,-117.124725,33.1471367
6075035202,4322,94122,-122.5061466,37.7613974
6073018802,8122,92028,-117.1998988,33.3337164
6055201700,5373,94508,-122.4283032,38.5549587
6059021921,4496,92808,-117.7543976,33.8549585
6075047702,3824,94121,-122.4837889,37.7744602
6037194300,3029,90069,-118.3875164,34.1016653
6059052526,4355,92604,-117.7840842,33.7011607
6085512031,4406,95123,-121.8102526,37.231546
6037137302,4338,91367,-118.6541956,34.177348
6041106002,5625,94903,-122.5028113,38.0055686
6037620800,7575,90266,-118.3876372,33.8802482
6065043265,6142,92592,-117.0839947,33.4917233
6067008125,5265,95610,-121.2551672,38.7059233
6083000200,4299,93105,-119.7377491,34.4348903
6037620522,4632,90278,-118.3749726,33.8764601
6045011400,4469,95482,-123.2304257,39.1424071
6037650501,3063,90503,-118.3586819,33.8537952
6073013411,4999,91902,-117.0130151,32.6602275
6085508304,7957,94087,-122.0369674,37.3448183
6013355110,4197,94531,-121.7692731,37.967884
6081611000,5707,94061,-122.2335642,37.4662884
6073009202,4428,92123,-117.1428842,32.7860364
6067004011,3086,95831,-121.5288152,38.4819076
6085502500,6187,95125,-121.89284,37.2931927
6059032035,2373,92692,-117.6404935,33.6324425
6065043257,7034,92592,-116.9898216,33.4497328
6037800324,6664,91301,-118.7795834,34.1504051
6037570002,2699,90712,-118.1294697,33.8646532
6013307101,4166,94509,-121.8155925,37.9865794
6059062636,3690,92656,-117.7170668,33.5832392
6073017034,4747,92129,-117.0908369,32.9901496
6073021205,6801,91901,-116.7811501,32.8287974
6037800325,3407,91361,-118.8174173,34.1447221
6007000401,1771,95973,-121.894685,39.7660786
6073017037,5880,92129,-117.1190243,32.9493661
6089011803,2923,96003,-122.2860952,40.7399422
6013338102,3601,94518,-122.0423399,37.9413456
6037577400,3253,90803,-118.1351139,33.7629063
6079011102,5127,93401,-120.657254,35.2687981
6075015600,2728,94118,-122.4564254,37.7782427
6001443322,2985,94539,-121.9198352,37.482983
6075010400,4545,94133,-122.4075581,37.8022725
6001400400,3703,94609,-122.2574628,37.8482107
6097150202,5103,95476,-122.4393662,38.318835
6017031301,3408,95709,-120.6900981,38.7487648
6071002021,5201,91739,-117.556851,34.152255
6073008345,3254,92122,-117.1916155,32.8501753
6073017039,6921,92128,-117.0877455,32.9526715
6097151700,6978,95405,-122.660775,38.4493765
6073013905,3676,91977,-116.9900814,32.7222385
6055201300,2933,94599,-122.3669283,38.3955272
6001423601,2642,94705,-122.2587175,37.8588968
6059075814,3327,92867,-117.8056228,33.831656
6085509302,2978,94043,-122.1006423,37.409233
6037920303,1446,91311,-118.6106718,34.3160081
6059099404,4505,92647,-118.0193307,33.7074614
6073017603,2476,92024,-117.2904158,33.0576984
6075032801,4238,94116,-122.4804177,37.7460215
6073017009,4024,92064,-117.0283696,32.9677095
6067007904,4797,95628,-121.3002417,38.656309
6095253201,4713,95688,-122.0115118,38.3703216
6059021816,4833,92886,-117.7948035,33.8780654
6073013605,5622,91941,-116.9481393,32.7589751
6073009502,3659,92124,-117.1102052,32.8336423
6073016612,6143,92071,-116.9941684,32.8723023
6081605000,7603,94010,-122.3898031,37.5815575
6073017702,2777,92024,-117.2996671,33.0572295
6073008364,4992,92122,-117.2274041,32.8599014
6041109001,3853,94901,-122.5305318,37.9815305
6087122100,3267,95003,-121.913426,36.9717451
6067007104,7689,95835,-121.5182326,38.6726382
6073016809,5486,92021,-116.8941897,32.8295319
6089012601,5195,96065,-121.994176,40.8731168
6087122201,6269,95003,-121.8771977,36.9736247
6073017043,5535,92131,-117.1057659,32.9282044
6001430101,6523,94552,-122.0152514,37.7272587
6075035201,5300,94122,-122.5104339,37.7566148
6037430600,4505,91006,-118.0470542,34.1553775
6075013500,2556,94115,-122.4325551,37.7908976
6037574100,5098,90808,-118.122827,33.8138403
6065043267,6705,92591,-117.1047166,33.5207723
6037920119,1896,91384,-118.6355485,34.4635721
6079012502,4985,93422,-120.6548827,35.4934879
6037271500,2937,90066,-118.4382414,34.0166822
6075026002,3544,94112,-122.4262823,37.7261197
6001451703,3859,94550,-121.8009991,37.6672948
6073017813,4106,92011,-117.3269889,33.1220083
6061022800,4320,95678,-121.2771141,38.789047
6065044929,3908,92260,-116.382169,33.7488598
6017030810,3437,95682,-120.9937862,38.6862022
6071000816,3906,91784,-117.6607959,34.1280325
6037300702,5604,91207,-118.2629218,34.1823785
6059075808,3404,92869,-117.8204295,33.7769301
6073008354,5972,92129,-117.1186741,32.9332185
6087122400,7167,95076,-121.7979629,37.001101
6081606800,3234,94402,-122.3377716,37.5294551
6075012700,3492,94123,-122.4447181,37.8049898
6059052506,2490,92604,-117.7807058,33.6856826
6059021824,2678,92886,-117.7692769,33.8986741
6067004008,3596,95831,-121.5470459,38.489903
6073001000,4733,92116,-117.1417318,32.7603326
6081613502,5975,94019,-122.4708033,37.521253
6111007300,1930,91320,-118.986805,34.1023158
6085503322,4173,95148,-121.7977322,37.3413456
6111007202,4313,91362,-118.8320102,34.1843442
6059099511,3182,90740,-118.1069698,33.7393938
6037480201,3907,91775,-118.1107586,34.1081475
6037480500,5485,91030,-118.1449225,34.108241
6041104101,7819,94947,-122.5643084,38.0792992
6059062641,4249,92637,-117.7260302,33.601944
6067009637,6003,95757,-121.4250605,38.3868483
6083002913,3596,93111,-119.8068138,34.4465699
6081603000,4143,94044,-122.4859426,37.6364758
6037194102,3458,90046,-118.3650891,34.116659
6023000600,4866,95501,-124.1501286,40.7886073
6085507205,4475,95032,-121.9811671,37.2575105
6023010502,5281,95519,-124.0533616,40.9331482
6073019203,2866,92084,-117.2360535,33.237727
6067007102,7195,95835,-121.532096,38.6780725
6071010402,8442,92278,-116.1378978,34.4587143
6037701304,6374,90402,-118.5076229,34.0293136
6081613600,6018,94038,-122.4994673,37.5417779
6111000901,2541,93023,-119.2618887,34.4587926
6059052522,4123,92614,-117.8217375,33.6802504
6015000101,3939,95531,-124.204051,41.7443155
6057000300,2353,95949,-121.1052406,39.1744248
6075032901,5021,94116,-122.4901861,37.7461534
6081608100,3523,94404,-122.2630195,37.5606971
6085502702,8042,95124,-121.9426217,37.2581371
6059032053,7976,92688,-117.6187322,33.617141
6073013417,2087,91913,-116.9844864,32.6590401
6075047901,6400,94121,-122.5098633,37.7824907
6073007501,4040,92107,-117.243159,32.751974
6085508003,2222,95014,-122.0102662,37.3171027
6063000400,2785,95934,-120.9109355,40.0916592
6037573800,4284,90808,-118.0984125,33.8242122
6037920109,4493,91354,-118.5520012,34.4538482
6019006404,4909,93657,-119.3805297,36.9057665
6029003810,2578,93312,-119.1367221,35.3762338
6041119201,3288,94904,-122.5282641,37.9456796
6113011002,3093,95695,-121.7872092,38.6661851
6113010704,2267,95616,-121.7555757,38.5536229
6061020715,3059,95661,-121.2543801,38.7237694
6079011503,3624,93401,-120.620955,35.2430451
6067008210,5472,95630,-121.173807,38.7028284
6097151203,5130,94931,-122.6934004,38.3222713
6037135203,7055,91307,-118.6570809,34.1918593
6067004009,5129,95831,-121.5338651,38.4908393
6097152502,3603,95409,-122.6641385,38.4784138
6065049700,9511,92562,-117.2443765,33.5246081
6075047600,5137,94118,-122.475543,37.7767698
6059042328,2524,92653,-117.6841854,33.5831592
6083002007,9554,93455,-120.4257095,34.9079217
6057000200,2700,95949,-121.1947188,39.1006443
6075013102,2625,94109,-122.4274293,37.7926193
6059042320,5665,92656,-117.7106408,33.5707126
6017030603,3566,51,-120.4220948,38.8821468
6039000106,5021,93614,-119.7721217,37.1853582
6081602900,3846,94044,-122.4918058,37.6532841
6037670416,4139,90275,-118.4075895,33.7558674
6097153501,4319,95472,-122.794423,38.3374068
6075013101,3811,94109,-122.4247493,37.7937758
6037910809,2235,91387,-118.4042026,34.4087694
6001428301,6526,94502,-122.2406697,37.7334484
6059099309,4547,92648,-118.0028204,33.6760101
6113010606,7902,95618,-121.722018,38.5558571
6037920110,5010,91354,-118.5457784,34.4462571
6059052417,6771,92620,-117.7621304,33.7055501
6067008211,2871,95662,-121.2087748,38.7023418
6009000122,4046,95247,-120.4761869,38.1257461
6037194101,3091,90046,-118.3530199,34.1114184
6055201900,1293,94515,-122.5282377,38.6339801
6059052528,3469,92604,-117.7907468,33.6926896
6073020027,13665,92078,-117.1809654,33.1159777
6075032601,4416,94122,-122.4807924,37.7624848
6059052427,5119,92610,-117.6498083,33.6829142
6037621201,6452,90277,-118.3827737,33.8496251
6085507702,6126,95014,-122.0617266,37.2991911
6095252910,5617,95687,-121.9444369,38.3401253
6059032039,6696,92692,-117.6482115,33.5758253
6075016500,5083,94117,-122.4477884,37.7741958
6065043264,7683,92592,-117.1030729,33.4952197
6075013300,4232,94118,-122.4524293,37.7887307
6053013600,4396,93955,-121.8432526,36.6015572
6095252311,4557,94534,-122.0507327,38.2950726
6029003305,3608,93225,-118.9619081,34.8027858
6037910302,6387,93551,-118.2221613,34.6227294
6013334200,6794,94595,-122.0543368,37.8736123
6081606700,2348,94403,-122.3234915,37.5405075
6065045214,5648,92203,-116.2852631,33.7366154
6037141500,2984,91436,-118.4786421,34.1404819
6067005804,2585,95608,-121.3394431,38.5863682
6111007610,5118,93021,-118.8749096,34.2697479
6111005909,3395,91320,-118.9022684,34.1808192
6037574901,3725,90815,-118.1251759,33.7921434
6095252912,5625,95687,-121.9443575,38.3572485
6079010902,3874,93405,-120.6569365,35.2929314
6085503324,3543,95148,-121.7892724,37.3276397
6081603200,3828,94044,-122.508165,37.5910371
6113010512,3406,95616,-121.7731005,38.5524621
6085503313,4582,95148,-121.7764533,37.3313031
6013304004,3738,94505,-121.6070438,37.9005821
6013338201,3790,94598,-122.031045,37.9314923
6081600401,3240,94014,-122.4443609,37.7054512
6001435103,6403,94552,-121.9830876,37.6518042
6059021817,3479,92886,-117.7847204,33.8699584
6097152400,10001,95404,-122.7071615,38.4857501
6073000100,3029,92103,-117.1858941,32.7530053
6073007400,6590,92107,-117.235253,32.7451404
6059062628,3581,92612,-117.8126304,33.6518934
6037920104,2798,91384,-118.7322957,34.5530069
6037464100,7210,91108,-118.1222337,34.1202462
6037460200,5315,91001,-118.1374464,34.2022911
6073020401,2369,92029,-117.0934081,33.0672688
6075032902,3831,94122,-122.4906443,37.7526805
6097151502,6591,95404,-122.6518817,38.3855179
6059032029,4328,92630,-117.665172,33.644694
6059099243,4287,92646,-117.9840914,33.664929
6001450701,8075,94550,-121.8054596,37.5511338
6059075702,3343,92780,-117.8143983,33.7587899
6061020711,4372,95661,-121.2401149,38.738963
6037139802,3865,91356,-118.5563556,34.142864
6073008352,3517,92126,-117.1381437,32.9272107
6075031100,6193,94112,-122.4461642,37.7296356
6075042602,3243,94118,-122.4754787,37.7833793
6071010422,1645,92277,-116.0639699,34.1916824
6037264302,5683,90049,-118.4768543,34.0472018
6001423700,3633,94705,-122.248923,37.8618413
6037400501,2126,91741,-117.8642543,34.1611414
6087120700,4120,95060,-122.0633466,37.0197696
6037269300,3885,90064,-118.4122005,34.0444598
6111002000,2577,93001,-119.2710679,34.2875031
6069000801,3082,95023,-121.360018,36.80466
6013354001,1859,94563,-122.216662,37.8838155
6065045110,5401,92253,-116.3111037,33.6653271
6083002708,2568,93436,-120.4486596,34.6348033
6075016900,2924,94114,-122.4324782,37.7670961
6037910301,4219,93536,-118.2230412,34.6382723
6037261101,3499,90210,-118.4005365,34.1171681
6059099307,2502,92648,-117.9924346,33.6509015
6053013300,5693,93940,-121.8548464,36.5941325
6097151309,4865,94951,-122.6340481,38.3441037
6083002930,7328,93117,-119.891155,34.4266384
6001405000,3136,94610,-122.2190899,37.8121648
6085502906,4521,95118,-121.9014215,37.2478149
6073017403,4922,92024,-117.2529532,33.0362413
6041130202,4453,94965,-122.4787962,37.8556031
6065940800,2613,92264,-116.5369045,33.7941045
6059042205,6780,92673,-117.6410286,33.470188
6083001203,2757,93109,-119.7142781,34.4044168
6073009706,6996,92120,-117.0489527,32.7864961
6083000302,4138,93105,-119.7222979,34.4309086
6037408706,1665,91748,-117.8687084,33.9765828
6073017810,4942,92008,-117.3205365,33.1483685
6083002914,3248,93117,-119.8231719,34.4459283
6037573700,4554,90808,-118.1094908,33.8262637
6045011800,2082,95449,-123.1199446,38.9359453
6067008144,2541,95662,-121.2564915,38.6845185
6073009705,3652,92120,-117.073373,32.78497
6073013419,7922,91914,-116.9524957,32.6537849
6067000200,3497,95819,-121.440758,38.5740594
6001450601,3379,94588,-121.930798,37.653163
6037701202,3268,90403,-118.4898132,34.0339243
6059099215,5203,92646,-117.9585824,33.6756654
6085503333,4585,95121,-121.788561,37.3011016
6111001202,7191,93004,-119.1886473,34.281982
6081606500,3613,94402,-122.3309033,37.553366
6073008307,3794,92122,-117.2117936,32.8521593
6089010601,2492,96001,-122.4129541,40.5631564
6013362000,2767,94805,-122.3152847,37.9457334
6081609201,3574,94070,-122.2567366,37.4991014
6073007908,2819,92109,-117.2344938,32.7981576
6073008329,6347,92130,-117.235812,32.944286
6019005517,7487,93730,-119.7573517,36.8842337
6037460800,3248,91103,-118.1823685,34.1648035
6065045215,8515,92253,-116.2834051,33.719326
6001442100,5166,94539,-121.9498322,37.5483239
6035040305,4146,96130,-120.6668987,40.4756078
6085508101,6740,95014,-122.0233152,37.3302918
6037620702,7059,90278,-118.3791618,33.8620063
6059042333,4014,92653,-117.6836291,33.5688148
6067000100,3558,95819,-121.432632,38.5777705
6023010400,3688,95519,-124.0875839,40.9875461
6075021000,4196,94110,-122.422849,37.7515789
6073009505,6442,92071,-117.0656323,32.8437051
6037920107,3954,91355,-118.577517,34.4525395
6073016608,2526,92040,-116.9617915,32.8685871
6037800408,7122,90265,-118.8054481,34.0235975
6059032002,6210,92691,-117.6660675,33.6141596
6037480002,3453,91775,-118.0861118,34.120367
6059062605,3094,92651,-117.7847809,33.542518
6113011205,8123,95776,-121.7378154,38.6699365
6087121600,6159,95062,-121.9700357,36.9597176
6111005203,5226,93010,-119.0425597,34.2409148
6013385100,2765,94530,-122.2954872,37.9242735
6059063010,7096,92660,-117.8983938,33.6281163
6073020107,3837,92027,-117.0765852,33.1535702
6059042339,3208,92629,-117.6965584,33.4800989
6085504308,4415,95132,-121.8137292,37.4096778
6045011001,1952,95432,-123.6926693,39.1633261
6041133000,3226,94952,-122.8017782,38.183308
6027000300,2457,93514,-118.4421772,37.3622921
6087121403,3362,95062,-121.9911494,36.9745749
6073013311,9463,91915,-116.960394,32.6390207
6067008145,7345,95662,-121.2486806,38.6916618
6013323000,4352,94523,-122.0727158,37.9504131
6087121200,6114,95065,-121.9940956,37.0305521
6001450606,5733,94566,-121.8997998,37.6694679
6059052520,3460,92614,-117.8081717,33.6742426
6085502302,2826,95125,-121.9083909,37.308305
6013343002,4380,94598,-122.0394131,37.903197
6065044930,3213,92260,-116.3642057,33.7523547
6073008343,4587,92122,-117.2175882,32.8626551
6073008363,4921,92122,-117.2229262,32.8654716
6097151311,6382,94928,-122.6768449,38.325999
6081605200,3626,94010,-122.3766383,37.5834198
6085503326,6650,95148,-121.7642787,37.32486
6097153903,3760,95448,-122.8571471,38.618985
6073017032,13593,92127,-117.1044271,33.008998
6095252310,3156,94534,-122.084367,38.29468
6073019301,6936,92056,-117.2750748,33.229935
6059042114,3718,92672,-117.593146,33.4194887
6065044921,2355,92270,-116.4039612,33.7973075
6073020706,6286,92025,-117.0388245,33.0998055
6073020026,4089,92078,-117.1882353,33.1292602
6087120302,2602,95005,-122.0886342,37.080028
6111006301,6573,91360,-118.897803,34.2252098
6059032036,3539,92691,-117.6540509,33.6185325
6059099216,4000,92646,-117.9480646,33.6815196
6085509700,3128,94041,-122.0731778,37.3853495
6081611300,4757,94061,-122.2251406,37.451725
6085503001,4063,95125,-121.8920033,37.2840451
6083001905,3231,93441,-120.0260903,34.70434
6037262501,3662,90272,-118.5202383,34.0503509
6111007607,6152,93021,-118.904262,34.2624249
6083002005,4967,93455,-120.4066431,34.8571727
6087122003,6543,95003,-121.9249795,36.9870654
6059062900,1626,92663,-117.9163437,33.6123827
6059042334,5300,92677,-117.7049711,33.5603852
6045010801,5915,95470,-123.2073085,39.3242759
6079012302,5137,93420,-120.3377678,35.1211636
6085512036,4585,95123,-121.8105416,37.240087
6041103200,6504,94947,-122.5861373,38.098306
6037700600,5537,90210,-118.4021007,34.0892642
6059042206,3287,92672,-117.6512991,33.4516707
6073019105,5722,92026,-117.0966729,33.2304835
6059062640,3407,92656,-117.7222319,33.5648054
6073017040,4363,92064,-117.0571307,32.9677362
6075030301,5658,94122,-122.4692415,37.7569429
6073020013,12473,92009,-117.2488951,33.1173821
6105000300,3105,96041,-123.2643313,40.535597
6085509109,4346,94043,-122.0596831,37.3914662
6081606400,4820,94402,-122.3257186,37.5614107
6085511302,4062,94301,-122.1622059,37.4480602
6037264102,2873,90049,-118.4693771,34.0595085
6001430300,3670,94546,-122.0837445,37.7229094
6041101100,2569,94945,-122.5352269,38.1289471
6073008353,5048,92126,-117.133675,32.9328144
6001420200,2898,94706,-122.2974624,37.8944611
6037261200,4341,90077,-118.4418058,34.1132765
6081605100,3014,94010,-122.3682086,37.5973795
6085507904,3367,95129,-122.001903,37.3019066
6085512200,4014,95020,-121.7106173,37.0468198
6111006400,7126,91360,-118.8551917,34.2334607
6073020015,3841,92009,-117.2387904,33.0914037
6065045103,3623,92270,-116.4468892,33.742521
6073008312,3629,92037,-117.252727,32.9053825
6023000800,4668,95503,-124.1072319,40.8053674
6037143902,3000,91423,-118.4214241,34.1358007
6037920108,3439,91354,-118.5628759,34.4493505
6001450744,4831,94588,-121.8650777,37.6969336
6001403701,2587,94610,-122.2586656,37.8112134
6037650502,4294,90503,-118.3702822,33.8530266
6041121100,5175,94925,-122.5231563,37.9240154
6059032033,3624,92692,-117.6399964,33.6452845
6087120800,5863,95060,-122.0312516,37.0239056
6081609000,2562,94002,-122.2802497,37.5134397
6037576700,4047,90803,-118.1618264,33.7618269
6057000104,3190,95949,-121.0640131,39.1531128
6087100400,7331,95064,-122.0590224,36.9911069
6085510001,6116,94024,-122.0797574,37.358449
6081608002,3517,94404,-122.2676162,37.5485489
6073009801,4894,92119,-117.030735,32.7984505
6075016801,3218,94117,-122.4290086,37.7713294
6041111000,5852,94901,-122.5368593,37.970285
6067002500,1587,95818,-121.4812453,38.5455452
6017031406,5544,95726,-120.5909221,38.707909
6079012704,8650,93465,-120.7549322,35.5166981
6013384000,3883,94530,-122.3121629,37.9340267
6059099245,3035,92646,-117.9842913,33.6794349
6037920012,1072,91390,-118.3491278,34.5927585
6037480703,3277,91030,-118.1627758,34.1100789
6059042109,4865,92672,-117.5947849,33.4458787
6073016605,7339,92071,-117.0146944,32.8277308
6073007905,2584,92109,-117.2526157,32.7996991
6059032040,2612,92692,-117.6535608,33.5812401
6061023400,4479,95648,-121.3490202,38.910134
6073017031,3853,92127,-117.0847186,33.0281424
6043000301,3743,95338,-119.8405416,37.4300671
6073020811,5650,92065,-116.7742268,33.0025617
6077004201,6412,95242,-121.2975153,38.1377405
6085511301,3671,94301,-122.1533718,37.4431603
6001451403,2220,94551,-121.7842334,37.6912085
6065044517,2377,92240,-116.5359901,33.9823125
6007000402,7030,95973,-121.8785043,39.7558816
6061020501,2879,95658,-121.1494119,38.8878788
6081607000,3241,94403,-122.3232206,37.5247152
6065045228,3936,92241,-116.2439847,33.8022017
6061022002,6481,95713,-120.952832,39.0578866
6097152501,4178,95409,-122.6567845,38.4655784
6037670201,3852,90274,-118.3386906,33.7797891
6073009703,3446,92120,-117.0736093,32.795586
6009000503,2330,95223,-120.3311458,38.2341994
6059001602,4687,92831,-117.9021254,33.8908928
6079010002,3030,93446,-120.9347036,35.7303268
6073019808,4321,92056,-117.2628851,33.1620932
6037480702,4460,91030,-118.1699079,34.1049373
6075015802,2965,94115,-122.4385023,37.778079
6065047201,1958,92241,-116.431917,33.9177524
6081608900,6556,94002,-122.303064,37.5037677
6037265420,1811,90049,-118.4594426,34.0704417
6017030902,4687,95667,-120.8954226,38.7186274
6081605300,4602,94010,-122.3620094,37.5820548
6013355301,7833,94521,-121.9702207,37.9368163
6111000902,2026,93023,-119.1956252,34.4205324
6013345101,5730,94583,-121.9386173,37.7319234
6037920015,6353,91390,-118.527587,34.4734725
6073017401,5355,92007,-117.2792618,33.0216822
6073017020,3694,92064,-117.010947,33.041943
6073020801,5230,92065,-116.9387595,33.0052699
6075031000,3494,94112,-122.4571587,37.7286172
6059032056,7072,92675,-117.6004507,33.5436042
6085502908,6683,95124,-121.9087056,37.2593174
6081611400,4237,94027,-122.2147667,37.4463
6105000101,2867,96052,-122.7826336,40.8451769
6073008362,3141,92037,-117.2334092,32.8589728
6013325000,5514,94523,-122.0743488,37.9354669
6061023900,3100,95648,-121.3278582,38.8889816
6023000700,5360,95503,-124.1483154,40.7691596
6087120400,4993,95006,-122.1354489,37.1289134
6085509902,4838,94040,-122.0718932,37.370027
6059021823,3299,92886,-117.7814573,33.8969724
6017030901,3020,95667,-120.9351333,38.7788639
6061021902,4454,95722,-121.0246048,39.0089065
6059032055,3884,92688,-117.5842869,33.6425298
6067008506,2520,95630,-121.1389007,38.6706643
6085502601,2626,95125,-121.9147109,37.2902332
6037401001,3140,91741,-117.8524608,34.1408729
6059021829,5329,92886,-117.780736,33.8838283
6113010505,4807,95776,-121.7446437,38.5944095
6085511704,4520,94022,-122.1409467,37.3611924
6073017808,5975,92011,-117.2875241,33.0980696
6065045109,3831,92253,-116.3122385,33.6549641
6017030809,2447,95682,-120.984193,38.6628212
6111007507,6958,93065,-118.8089778,34.2377255
6085510600,6139,94306,-122.1302624,37.4087599
6037460100,5793,91001,-118.1161844,34.1920485
6073017019,5883,92128,-117.0511483,33.0414758
6073017110,10622,92029,-117.1842996,33.0651162
6073016811,4374,92040,-116.8973197,32.8465129
6075030202,4313,94122,-122.4673274,37.7630839
6017030504,2912,96150,-119.9479318,38.90693
6059052428,6217,92679,-117.6331763,33.6797872
6111007510,6565,91362,-118.8196834,34.223312
6061022900,5175,95765,-121.2774336,38.8000444
6013345102,3895,94583,-121.9480876,37.7449639
6059075603,3790,92780,-117.8013386,33.7487977
6007000901,2142,95928,-121.7616429,39.7203605
6037460000,4851,91107,-118.0858736,34.1729248
6061023300,4365,95648,-121.3178888,38.8758804
6081610304,4023,94065,-122.2561516,37.5256571
6085503332,5363,95135,-121.738317,37.281579
6059099238,4031,92646,-117.9580722,33.6650486
6079013000,2539,93428,-121.0083144,35.5566755
6007000904,6071,95928,-121.7959706,39.7464744
6061021043,3355,95747,-121.3194929,38.7822691
6085510803,2558,94306,-122.1184581,37.4205589
6073015602,2536,92019,-116.9069289,32.794632
6073015405,5765,92019,-116.9179144,32.7752264
6059075607,6065,92782,-117.7820948,33.7399828
6037670326,3807,90274,-118.4049506,33.7882095
6087120500,5687,95006,-122.0929441,37.1646713
6059062638,6161,92656,-117.7339145,33.5791773
6113010511,3135,95616,-121.779714,38.5577814
6073020708,3437,92025,-117.0674538,33.0905318
6037651302,6311,90505,-118.3712041,33.8068011
6089011403,2804,96002,-122.3147793,40.5547633
6085512030,3074,95123,-121.8242758,37.2325432
6075030101,4233,94122,-122.4597306,37.7642357
6059062634,5466,92656,-117.732059,33.5918953
6081612500,4153,94025,-122.177794,37.455699
6001404700,1954,94602,-122.2070119,37.8133625
6037670701,6882,90275,-118.3131837,33.7616705
6073008512,4193,92111,-117.1881489,32.8093223
6111005901,6716,91320,-118.9463969,34.1687001
6073017801,6539,92008,-117.3441023,33.1753118
6081612600,4156,94025,-122.1817224,37.4492215
6071002011,4006,91701,-117.6163568,34.1541568
6067008513,2793,95630,-121.1036665,38.6509225
6041108200,6836,94903,-122.5475788,37.9988992
6073017056,4144,92128,-117.0829654,32.9799345
6059032049,9368,92688,-117.6147713,33.663982
6083001304,7522,93101,-119.7302749,34.4120592
6001428302,7074,94502,-122.249779,37.7439709
6097151306,3636,94928,-122.6932768,38.347139
6073017010,3152,92064,-116.9909735,32.9600148
6081603100,3275,94044,-122.4730154,37.6187444
6073017601,4941,92024,-117.2787053,33.0812238
6001451102,4011,94550,-121.7864954,37.6506604
6097154302,3747,95465,-122.9858107,38.3754621
6037800102,7078,90290,-118.6226938,34.0891923
6059099514,5453,92649,-118.0609493,33.7222298
6085502903,5075,95125,-121.9050522,37.2779339
6001421800,2007,94703,-122.2782006,37.8802854
6061020402,3396,95603,-121.0643371,38.883438
6075017000,3689,94114,-122.4394975,37.7648874
6001420300,4571,94706,-122.3182668,37.8906102
6081609601,2944,94070,-122.2833309,37.4953071
6001404101,2929,94611,-122.2497952,37.8300772
6037621400,4414,90277,-118.3796449,33.8227549
6111005801,5149,91320,-118.973834,34.1645363
6085507600,5563,95070,-122.0526843,37.2712577
6073018000,3711,92008,-117.3499851,33.1547915
6017030502,2641,96150,-120.0306547,38.8832961
6097153404,4011,95472,-122.8272234,38.3819817
6073008306,2997,92122,-117.2264811,32.8472028
6073013701,2352,91941,-116.9918436,32.7561469
6085507703,7706,95014,-122.075678,37.3194403
6061020710,4387,95661,-121.2378798,38.7266398
6037901213,3553,93551,-118.3063029,34.6300267
6055201800,1806,94558,-122.2866466,38.6404729
6085511914,5684,95120,-121.8770809,37.2305812
6075033000,7764,94116,-122.4834271,37.7381567
6039000104,4773,93644,-119.6159177,37.3197594
6085511905,3129,95120,-121.8583281,37.2147347
6037800202,6319,91302,-118.6846964,34.115237
6079011600,4292,93405,-120.7501133,35.2163137
6065045119,2811,92260,-116.3693669,33.7324563
6073007903,4487,92109,-117.2397403,32.8025162
6059032023,13544,92675,-117.5516686,33.5107583
6089011401,3971,96002,-122.334715,40.5471256
6085509401,3212,94306,-122.1144543,37.4069811
6075012902,3376,94123,-122.4321032,37.8006155
6037139702,6250,91436,-118.509738,34.136387
6061023200,4960,95648,-121.3262772,38.8545204
6111007201,3429,91362,-118.8516573,34.1938841
6075030900,6581,94127,-122.4682602,37.7283108
6097150100,2322,95476,-122.4269124,38.1968029
6057000103,7893,95949,-121.0414065,39.0593586
6073020810,5266,92065,-116.7875799,33.0348099
6089010807,4362,96003,-122.3425603,40.6326814
6019005525,1244,93619,-119.6918625,36.8804748
6059062644,8249,92660,-117.8557753,33.621174
6037651401,2614,90505,-118.3338133,33.7863579
6097151800,5219,95405,-122.6913822,38.4427045
6059042324,4241,92677,-117.7268281,33.5002639
6081609500,4829,94070,-122.277553,37.5048796
6037261102,4362,90210,-118.4248511,34.1131952
6073017052,4796,92128,-117.0749912,33.0009657
6013360102,4326,94803,-122.2658347,37.9682566
6075030201,3928,94122,-122.4737784,37.7628146
