,Census Tract,Total Population,ZIP,Longitude,Latitude
548,6077002800,6052,95206,-121.2537583,37.9156575
549,6037601700,5646,90304,-118.3498384,33.935217
550,6047001502,2822,95341,-120.4963376,37.2987597
551,6071004700,5791,92411,-117.3086072,34.124581
552,6019004701,6682,93705,-119.8369046,36.7994995
553,6037204420,3138,90033,-118.2116197,34.0445316
554,6037123410,4247,91605,-118.4214325,34.1993793
555,6037294810,3991,90744,-118.2714945,33.7795265
556,6037433700,3294,91733,-118.0588991,34.0468938
557,6037552400,2794,90650,-118.0498503,33.899139
558,6037121210,3122,91331,-118.4039928,34.2402959
559,6047001602,7243,95341,-120.4766004,37.2803817
560,6037302301,3790,91204,-118.2632446,34.1446832
561,6071001104,5058,91762,-117.6654013,34.0781089
562,6039000900,9612,93638,-120.0448456,36.9589685
563,6037540300,5267,90262,-118.2196223,33.933573
564,6037404600,1422,91706,-117.9635233,34.1119138
565,6077002503,2560,95206,-121.302748,37.9206017
566,6071009400,3493,92311,-117.0458056,34.8973677
567,6037602802,4304,90044,-118.3003773,33.9201775
568,6037533501,3090,90255,-118.200577,33.9854565
569,6029001600,1390,93301,-119.0153944,35.3769557
570,6037575300,4947,90813,-118.1850264,33.7862258
571,6059089003,4012,92843,-117.9289907,33.7633574
572,6037190520,3728,90027,-118.3038048,34.0999328
573,6019002501,5098,93703,-119.7634701,36.761369
574,6037242000,3938,90002,-118.2502155,33.9392821
575,6071001308,5100,91764,-117.6153156,34.078896
576,6071004101,5698,92407,-117.347706,34.1657154
577,6037296220,4307,90731,-118.2837798,33.7410279
578,6037602700,3045,90250,-118.3160924,33.9230881
579,6037294820,3579,90744,-118.2656258,33.7797819
580,6037531102,3548,90063,-118.1815818,34.0368392
581,6071001101,4092,91762,-117.6629921,34.0660715
582,6037228420,3150,90011,-118.2718914,34.0082598
583,6037127210,5531,91405,-118.4596472,34.2066365
584,6037531503,3116,90063,-118.174744,34.0294089
585,6099001603,5706,95351,-121.0267937,37.6150481
586,6037195720,2304,90026,-118.2633783,34.0737627
587,6107000501,6712,93618,-119.3859943,36.5384542
588,6037603005,5591,90247,-118.3047564,33.8982954
589,6037201402,4311,90032,-118.1877681,34.0689106
590,6065041001,2832,92503,-117.4643999,33.9496836
591,6019008301,5989,93640,-120.398557,36.804879
592,6037190802,2784,90028,-118.3299158,34.0943604
593,6071004202,5176,92411,-117.3182081,34.1259545
594,6037540502,6552,90262,-118.2136057,33.915979
595,6037570404,3501,90805,-118.1959346,33.877496
596,6037236100,5265,90008,-118.3402132,34.0126393
597,6037407701,5401,91744,-117.9298385,34.013937
598,6013365002,5462,94801,-122.3843954,37.9594657
599,6037531502,3273,90022,-118.1708472,34.019891
600,6037433304,4726,91732,-118.019896,34.0708986
601,6077002202,5417,95206,-121.2572972,37.9333088
602,6071006401,3343,92410,-117.2698942,34.1157719
603,6037291110,3510,90044,-118.2868209,33.9200912
604,6037434003,4273,91732,-118.0226938,34.0464413
605,6037206031,2957,90021,-118.2331623,34.0320283
606,6037533300,3558,90270,-118.2024051,33.9927923
607,6037240700,6161,90002,-118.2593919,33.9470153
608,6037199900,2683,90031,-118.2115758,34.0650794
609,6037535702,5522,90280,-118.2050283,33.9542813
610,6099002702,6940,95351,-120.9665381,37.6152295
611,6067006900,4763,95815,-121.4578647,38.6018703
612,6037575803,2837,90813,-118.1937148,33.7789661
613,6037123301,4559,91605,-118.4001225,34.2003101
614,6037302504,4234,91205,-118.2491936,34.1351285
615,6085503105,2484,95122,-121.858788,37.3262673
616,6037533703,4236,90270,-118.1734078,33.9836095
617,6037209402,3728,90057,-118.277221,34.0546619
618,6037502802,1380,90670,-118.0683234,33.9335661
619,6037228310,4449,90011,-118.262416,34.011351
620,6037296600,5218,90731,-118.2923625,33.7397829
621,6037231400,4688,90062,-118.3129995,34.0145548
622,6037402102,4815,91767,-117.7464275,34.0844486
623,6013377000,6962,94801,-122.3629548,37.9337832
624,6037570501,7419,90805,-118.1796736,33.8686923
625,6037402101,4623,91767,-117.7337541,34.0860588
626,6037311801,3033,91502,-118.306208,34.1661607
627,6037195710,4328,90026,-118.2686024,34.0747292
628,6037433305,4893,91732,-118.0127105,34.0703231
629,6037603704,6348,90250,-118.3319132,33.9001056
630,6037602508,7022,90250,-118.339504,33.9128073
631,6037534001,5613,90201,-118.1468675,33.9679322
632,6037241300,2313,90044,-118.2862377,33.9261331
633,6037573300,4323,90806,-118.1757078,33.7932911
634,6071009117,8267,92301,-117.5205833,34.6306439
635,6037121801,3942,91605,-118.3928771,34.2114871
636,6099000602,2953,95351,-121.0307757,37.6547882
637,6037232110,3191,90037,-118.2893178,33.9994947
638,6047002401,1756,93620,-120.6551864,37.0439737
639,6099000510,8480,95358,-121.0809748,37.6930984
640,6037570603,4435,90805,-118.1623214,33.8571712
641,6065046500,9277,92521,-117.3333516,33.9709379
642,6037302202,5254,91205,-118.2485559,34.1407531
643,6037404801,7305,91706,-117.9773075,34.0785296
644,6037551800,7533,90242,-118.1260092,33.9131762
645,6037224420,2369,90007,-118.2769037,34.0316495
646,6037535102,4517,90002,-118.2488361,33.9587246
647,6037502004,4359,90602,-118.0477889,33.9609046
648,6037231100,3350,90007,-118.2765579,34.0152478
649,6037197500,3889,90026,-118.2572428,34.0726632
650,6065042902,4930,92570,-117.3068214,33.7493426
651,6037533701,3934,90270,-118.1820765,33.988846
652,6037576301,4176,90813,-118.1886964,33.7789685
653,6019002905,2889,93727,-119.7272939,36.7539654
654,6037218210,4457,90019,-118.3423056,34.0427907
655,6029001902,4679,93304,-119.0241678,35.3604639
656,6037204200,3303,90033,-118.2050757,34.0436195
657,6037237201,3506,90044,-118.2991149,33.9857256
658,6037530602,1590,90063,-118.1716259,34.0527788
659,6037502100,5110,90606,-118.0522351,33.9726429
660,6037533402,4105,90270,-118.1951817,33.9898752
661,6037405101,5304,91706,-117.9616912,34.0958307
662,6037301502,6908,91201,-118.2886611,34.1723661
663,6025012200,7804,92231,-115.5143868,32.6730724
664,6071002402,8434,92335,-117.4624252,34.0956686
665,6037219010,2814,90018,-118.3229262,34.0276144
666,6029004402,5437,93280,-119.3337642,35.5917344
667,6065042901,7385,92570,-117.2517249,33.7488769
668,6037576302,4101,90813,-118.1828489,33.7789718
669,6037552302,3648,90650,-118.0577671,33.906522
670,6037542000,5732,90221,-118.2031731,33.9055367
671,6037207103,2077,90012,-118.2392725,34.0644824
672,6037231500,4752,90062,-118.3108266,34.0072777
673,6037575901,3454,90802,-118.2023757,33.7726916
674,6037190901,4742,90038,-118.3124771,34.0944222
675,6099003803,3004,95380,-120.8421053,37.4839984
676,6037121101,2932,91352,-118.3654295,34.224417
677,6059086802,5913,92801,-117.9689057,33.8453212
678,6037191620,2789,90029,-118.3027253,34.0885866
679,6037124204,3071,91601,-118.3746553,34.1739725
680,6037228500,5220,90011,-118.2690648,34.0034919
681,6037533702,3585,90270,-118.1827053,33.9835573
682,6037231600,7110,90037,-118.2980319,34.0072734
683,6037201700,5093,90032,-118.1708887,34.0674315
684,6047001601,4498,95341,-120.4768042,37.2916307
685,6019006602,5597,93654,-119.4402301,36.5908573
686,6071001812,4321,91761,-117.6470474,34.0429101
687,6037211122,3075,90004,-118.2892234,34.0726794
688,6037407200,7315,91744,-117.9597817,34.0335496
689,6029003000,7374,93304,-119.0121142,35.3321914
690,6037543306,7214,90745,-118.2427443,33.8342784
691,6037211320,3184,90004,-118.2941394,34.0708715
692,6037218300,5520,90019,-118.3548171,34.0427467
693,6037301701,2849,91202,-118.2746677,34.1584908
694,6107004200,6529,93256,-119.2918483,35.9647863
695,6037600502,2355,90303,-118.3307284,33.9280513
696,6099000805,6188,95350,-121.0216617,37.6764076
697,6107000302,3427,93631,-119.4468987,36.4518121
698,6037531000,5629,90063,-118.1739023,34.0407632
699,6059087405,5912,92805,-117.9110788,33.8211215
700,6037296500,3910,90731,-118.2927139,33.7480876
701,6001407300,2598,94601,-122.2109235,37.7621786
702,6037432601,6564,91732,-118.0143396,34.0820032
703,6059001202,3586,90631,-117.9434406,33.9331436
704,6077000402,4582,95202,-121.2901386,37.9640353
705,6037534501,5201,90255,-118.207662,33.9677268
706,6067004501,3529,95824,-121.4711734,38.5180285
707,6037540203,5594,90262,-118.2043891,33.9275094
708,6059074003,3137,92707,-117.8625381,33.7086987
709,6037533403,2973,90270,-118.1871993,33.9879399
710,6037199400,4668,90031,-118.2093313,34.0896162
711,6037433200,6163,91731,-118.0367895,34.0678011
712,6037542900,3285,90220,-118.2453652,33.8918787
713,6067005002,6284,95823,-121.4265186,38.4848798
714,6037402405,3006,91768,-117.7929465,34.0671411
715,6037541300,6044,90222,-118.2410907,33.911833
716,6037573003,1802,90806,-118.2020691,33.7943972
717,6037228410,3320,90011,-118.2691132,34.01374
718,6071001307,4163,91764,-117.6198734,34.0885081
719,6059086502,6551,92801,-117.9100305,33.8476162
720,6019005202,3619,93726,-119.7439756,36.7873266
721,6037535607,4775,90280,-118.2211115,33.9419439
722,6047002000,7835,95322,-120.9591276,37.2000819
723,6071004302,4413,92411,-117.3310918,34.1121388
724,6037191720,3770,90038,-118.3123611,34.0887897
725,6037186403,2899,90065,-118.2394938,34.1118266
726,6037132101,4259,91406,-118.4956552,34.1902625
727,6037540501,6943,90262,-118.2193043,33.9247083
728,6065045303,3035,92201,-116.2114685,33.7247482
729,6067007301,4644,95652,-121.3980764,38.662725
730,6037240800,4377,90002,-118.261893,33.9397052
731,6065042620,10463,92571,-117.2048878,33.8306663
732,6037222002,4655,90018,-118.3132782,34.0218914
733,6037204300,4787,90033,-118.2078724,34.0387492
734,6067004702,4945,95823,-121.4469045,38.5068873
735,6037209102,5267,90017,-118.2675212,34.0551862
736,6037124201,3506,91606,-118.3746763,34.1848664
737,6037301702,5556,91203,-118.2691593,34.1511527
738,6037191201,4591,90027,-118.2961735,34.0985767
739,6037199800,5631,90031,-118.2103403,34.0706563
740,6037240010,3673,90002,-118.2637832,33.9583159
741,6025011500,6232,92243,-115.561293,32.7984899
742,6037533804,4543,90201,-118.1791444,33.9752181
743,6037543903,3804,90745,-118.2576884,33.8296613
744,6037433306,3333,91732,-118.0077568,34.0715068
745,6037602103,6992,90250,-118.3567382,33.9283066
746,6071000201,4195,91763,-117.6958376,34.0892501
747,6037197700,5103,90012,-118.2457754,34.0685435
748,6037553902,5809,90723,-118.153083,33.8851416
749,6037310703,5114,91502,-118.3002133,34.1758933
750,6037240020,5055,90002,-118.2638081,33.9542444
751,6037502700,6956,90670,-118.0716366,33.9548068
752,6019002903,4329,93727,-119.7273086,36.7395376
753,6037219020,4798,90018,-118.3226729,34.0222083
754,6065041704,3908,92882,-117.5781628,33.8770106
755,6037125320,4843,91601,-118.3701944,34.1666765
756,6037602104,5416,90250,-118.3483855,33.9278066
757,6019003003,4154,93727,-119.7091535,36.7395013
758,6067006400,5347,95838,-121.420238,38.6416454
759,6075023103,3725,94124,-122.3759653,37.7356318
760,6037540102,6972,90262,-118.1941847,33.9231953
761,6037573202,6230,90806,-118.1850191,33.7934864
762,6037575201,4667,90813,-118.1767949,33.7864873
763,6037554301,3554,90706,-118.1456075,33.8822564
764,6037231900,5968,90037,-118.2773419,33.9997716
765,6037532604,2806,90255,-118.2289994,33.9842406
766,6037127920,4100,91405,-118.4356225,34.1975655
767,6037553504,5368,90723,-118.1554579,33.9067419
768,6037533201,2805,90255,-118.2081561,33.9819143
769,6001409500,3122,94621,-122.1837659,37.7504463
770,6071000825,3905,91786,-117.6755256,34.0916975
771,6019006501,6662,93654,-119.3447256,36.608683
772,6073003603,4228,92113,-117.1075924,32.6866623
773,6037127103,2939,91405,-118.4301703,34.2043745
774,6071006301,5324,92404,-117.2682467,34.1303051
775,6037502200,6585,90606,-118.0729448,33.9775294
776,6037120030,2675,91402,-118.451843,34.2152447
777,6019001600,5099,93625,-119.6486262,36.6433218
778,6071001310,5814,91764,-117.6368989,34.0780739
779,6037240402,3854,90044,-118.2854788,33.9446893
780,6019007004,5520,93662,-119.5900857,36.5770545
781,6037224600,3425,90007,-118.2718023,34.0222989
782,6037575902,4762,90802,-118.1952012,33.7723157
783,6071009500,7094,92311,-117.0264601,34.8906325
784,6065048800,4512,92551,-117.222383,33.870776
785,6071007603,4605,92346,-117.2199119,34.1151431
786,6037191120,4135,90029,-118.304794,34.0929287
787,6113010102,7702,95837,-121.6242082,38.7208477
788,6065031601,4390,92503,-117.4486421,33.9154288
789,6037125310,4750,91601,-118.366031,34.1695168
790,6107004102,2028,93257,-119.0245203,36.0455672
791,6047000505,6156,95301,-120.6497408,37.3574463
792,6037542103,4114,90221,-118.196493,33.9012219
793,6037240300,5691,90044,-118.2861229,33.9564095
794,6071000203,4474,91763,-117.7025669,34.078049
795,6037218120,4530,90019,-118.3206759,34.0435631
796,6037220000,5345,90016,-118.3401928,34.0278406
797,6037482402,6971,91770,-118.0800883,34.0489168
798,6037104810,5328,91331,-118.4111792,34.2502996
799,6077000500,2749,95205,-121.2768386,37.9626057
800,6037201501,5306,90032,-118.1646555,34.0865636
801,6065040501,6878,92509,-117.4773497,34.0075778
802,6067007413,5932,95821,-121.3933099,38.6420403
803,6099002504,4422,95307,-120.9697851,37.5921181
804,6019003202,5265,93703,-119.7431686,36.7687041
805,6071007305,4060,92354,-117.2531226,34.0583656
806,6037224200,2392,90015,-118.2767157,34.0406231
807,6037228320,3219,90011,-118.2636361,34.0078219
808,6107000900,8171,93291,-119.3858168,36.3926684
809,6037573002,3990,90806,-118.1915444,33.793484
810,6037294610,4065,90744,-118.2581968,33.787324
811,6037311802,3813,91502,-118.3112874,34.1710001
812,6067001101,2047,95814,-121.4904629,38.5772072
814,6029004102,5451,93263,-119.2738672,35.4961858
815,6037402904,3603,91766,-117.7362111,34.0260693
817,6037128400,4114,91411,-118.4588522,34.1765494
818,6073004000,5160,92102,-117.127118,32.708779
819,6059001304,3803,90631,-117.945541,33.9244375
820,6037531701,5718,90022,-118.1520851,34.0216887
821,6037542105,5200,90221,-118.199065,33.8932111
822,6037408501,3314,91745,-117.9679168,34.0114015
823,6019003701,3314,93705,-119.8255712,36.7686654
824,6077005109,4016,95336,-121.210707,37.798966
825,6037600303,3664,90044,-118.2983324,33.9355949
826,6037210010,3520,90015,-118.2723121,34.046851
827,6037232800,3823,90037,-118.2771882,33.9923979
828,6037601501,3890,90304,-118.3633462,33.9436514
829,6037122120,5000,91352,-118.3719094,34.2107757
830,6085512602,2997,95020,-121.5244284,37.018124
831,6019001411,5276,93727,-119.6911738,36.7433669
832,6099002503,4368,95307,-120.9580147,37.584981
833,6037192610,4389,90004,-118.2961539,34.081365
834,6037433401,3371,91733,-118.0426123,34.0596017
835,6037600304,3424,90044,-118.2940128,33.9353608
836,6065042300,6782,92507,-117.3222236,34.0130557
837,6037601402,5059,90301,-118.3657334,33.9509443
838,6037575102,4510,90804,-118.1621912,33.7844124
839,6065042510,5048,92553,-117.2393048,33.9100517
840,6111002905,5478,93030,-119.2319857,34.2098935
841,6037191500,5551,90029,-118.296037,34.0872608
842,6099000301,1987,95367,-120.9332632,37.7365093
843,6047002302,13709,93635,-120.8012173,37.0786355
844,6037123103,4165,91606,-118.365403,34.192132
845,6037405201,5205,91706,-117.9513657,34.0839121
846,6037232200,3119,90037,-118.2978735,34.0017243
847,6107004300,7682,93219,-119.3058575,35.8580543
848,6037408630,2319,91745,-117.9561887,34.006504
849,6067000600,1122,95814,-121.4916773,38.5854811
850,6065040502,6202,92509,-117.4882782,34.0225503
851,6037123510,4753,91405,-118.4290714,34.1953384
852,6037553502,4183,90723,-118.1515696,33.899999
853,6037530101,5400,90640,-118.0998041,34.0116507
854,6067005001,8107,95828,-121.4173852,38.4893046
855,6037532002,3151,90640,-118.1174056,34.0035288
856,6075023200,4582,94124,-122.3861386,37.7277547
857,6019005100,5723,93726,-119.7814652,36.7868839
858,6037221810,2773,90007,-118.2923015,34.0306568
859,6037601211,2823,90301,-118.357722,33.962383
860,6037123420,4638,91606,-118.4146718,34.193033
861,6037433601,4923,91770,-118.0761336,34.0670912
862,6001406000,3450,94606,-122.246184,37.7875675
863,6059086702,7094,92801,-117.9482327,33.843269
864,6025011300,10460,92243,-115.4937382,32.775654
865,6037203200,4844,90033,-118.1968646,34.0526028
866,6037104404,3236,91331,-118.4286916,34.2639207
867,6047002402,7505,93620,-120.6220705,36.9746245
868,6071002704,10787,92377,-117.430224,34.1528486
869,6031001601,4516,93239,-119.7891118,36.01376
870,6013382000,6964,94804,-122.3229975,37.9159913
871,6059074405,5820,92701,-117.8596881,33.7522099
872,6029000200,7644,93308,-119.0360588,35.4163342
873,6037185310,3061,90065,-118.2226256,34.0922029
874,6065030501,5095,92507,-117.3545298,33.9685095
875,6037218900,5464,90018,-118.3230172,34.0326941
876,6067004802,4485,95828,-121.4190446,38.4995505
877,6037542800,3123,90220,-118.2473437,33.8995257
878,6077001600,2383,95205,-121.2685355,37.9651247
879,6037207302,3791,90013,-118.2477263,34.04755
880,6037237402,3526,90047,-118.3013342,33.9784618
881,6037501400,3978,90601,-118.0474017,33.9819778
882,6037502601,7145,90660,-118.0944003,33.9594036
883,6085500100,6339,95112,-121.8927423,37.358556
884,6071006204,4495,92404,-117.2535665,34.1392095
885,6037432500,8210,91732,-118.0058397,34.0966686
886,6065042511,3308,92553,-117.2480601,33.919149
887,6037573100,7165,90806,-118.197509,33.7998434
888,6077005302,6507,95376,-121.4207353,37.7521308
889,6077003113,6256,95207,-121.3238468,37.983791
890,6099001604,3861,95351,-121.0172914,37.6170322
891,6037238320,3787,90044,-118.2861548,33.9621528
892,6071001305,5348,91764,-117.62795,34.0845072
894,6037576401,4779,90813,-118.1785058,33.778974
895,6037407801,5074,91744,-117.9214946,34.0302293
896,6037543905,4510,90745,-118.2550214,33.8155623
897,6067004602,5067,95824,-121.4600558,38.5176604
898,6013368002,3404,94806,-122.3520845,37.9610592
899,6019003702,4933,93705,-119.827823,36.7758683
900,6099004000,3822,95358,-121.1441905,37.6499309
901,6037543501,6805,90745,-118.2825106,33.8387785
902,6065040203,3626,92509,-117.4071313,33.9943219
903,6065042512,3200,92553,-117.2567772,33.9191537
904,6059086601,9584,92801,-117.933024,33.8507453
905,6019007003,7750,93662,-119.6260162,36.5935943
906,6037238310,4821,90044,-118.2861074,33.9660436
907,6071001002,5530,91762,-117.6754429,34.0687514
908,6073003502,4946,92113,-117.1134902,32.6986004
909,6037534804,3878,90255,-118.2273157,33.9631931
910,6037501803,4705,90602,-118.0408524,33.9717393
911,6065042506,9483,92553,-117.270282,33.9329093
912,6029003112,5116,93313,-119.0458982,35.3174932
913,6071000207,4635,91763,-117.7067071,34.0703739
914,6037540800,5042,90059,-118.2557254,33.9176122
