Census_Tract,Asthma,Low_Birth_Weight,Cardiovascular_Disease,Poverty,Unemployment,Traffic
6077001000,67.59,4.67,8.99,44.3,22.1,1848.57
6071000903,56.39,5.75,8.95,62.9,9.4,507.19
6029001202,80.22,6.1,9.14,81.8,16.0,336.14
6013320001,78.96,4.35,9.14,43.5,12.1,1335.84
6037212800,66.41,4.94,8.61,50.1,7.9,1332.21
6037237800,103.18,8.33,9.8,46.2,14.0,914.91
6071001906,43.66,5.35,12.16,32.7,11.9,406.98
6059099802,38.28,5.28,8.73,66.5,7.0,1041.88
6037238100,127.53,8.31,10.08,37.6,15.6,1003.99
6037120104,95.94,6.3,10.65,73.3,8.2,973.28
6037237900,123.61,9.06,9.76,51.1,22.8,1111.56
6039000506,114.56,4.57,13.76,41.9,5.3,561.04
6067004601,104.06,4.62,11.3,73.8,20.6,881.75
6107002800,55.02,4.68,10.62,79.5,18.5,263.15
6037530005,47.0,4.95,9.42,20.1,9.5,2054.85
6029006202,38.16,3.7,8.53,60.3,9.1,361.51
6107003901,58.17,6.06,11.87,69.4,17.8,272.14
6037481604,38.05,7.77,7.02,42.9,5.7,1188.29
6037604100,66.98,5.76,9.49,51.6,7.6,1925.47
6013314104,150.18,4.48,14.45,51.2,19.1,1625.23
6029000504,80.97,6.21,11.73,41.6,9.9,865.99
6037211201,65.18,5.05,6.88,65.5,4.1,1443.98
6107001200,58.31,5.66,9.62,73.0,7.2,521.16
6047000701,67.83,3.32,11.95,73.9,31.5,556.33
6037224310,51.32,5.42,6.39,84.7,21.4,1103.56
6001437101,91.09,6.38,11.17,12.1,6.6,1058.02
6107002202,78.57,3.32,11.71,80.7,12.6,288.97
6065040607,30.21,4.79,8.86,20.2,13.2,1370.24
6037550201,53.16,5.77,11.33,37.9,5.9,2159.22
6059074801,50.82,5.41,8.97,47.9,9.2,1000.77
6037277200,39.1,7.85,8.64,29.2,5.8,799.62
6075012502,122.23,7.59,8.05,75.1,14.1,572.51
6001444601,73.21,5.87,10.59,20.4,9.9,2094.42
6037120106,83.35,4.49,9.26,71.0,19.9,1609.53
6037221303,47.14,6.31,5.98,63.7,15.6,1150.17
6037432602,61.16,4.28,7.85,36.6,11.9,1045.74
6029004702,58.59,3.9,10.99,76.0,17.3,564.4
6085503113,37.88,4.8,6.87,61.1,8.4,1221.69
6075017601,98.44,8.24,9.17,52.3,4.6,845.21
6037405302,45.32,7.76,8.67,30.0,11.0,1619.07
6065043517,54.16,5.44,12.02,42.7,14.7,537.91
6077003308,88.07,6.22,10.04,45.1,12.5,628.15
6037481603,38.05,5.84,7.02,36.7,8.6,1205.12
6107003001,78.57,8.55,11.71,74.2,16.2,294.89
6037404201,66.74,4.95,9.16,64.8,14.8,1679.09
6059086602,49.46,4.91,8.89,51.6,11.3,1349.33
6039000602,114.92,4.83,13.8,73.5,3.9,559.99
6065046200,90.04,3.74,15.17,65.1,17.8,276.28
6059001402,53.99,5.31,9.62,36.7,14.5,877.15
6001401000,129.47,7.26,7.02,42.1,9.2,1720.02
6037535803,46.23,5.49,11.83,66.1,11.7,757.23
6037302003,35.28,2.82,9.2,43.3,13.4,1194.6
6019003102,94.14,5.74,9.32,58.5,19.1,605.8
6111002300,52.88,4.33,8.98,53.9,10.1,608.72
6001407200,110.47,4.67,8.93,66.8,10.8,388.04
6037500700,63.24,5.1,13.82,35.9,8.7,610.96
6037603802,68.28,6.76,9.67,56.5,7.7,735.73
6067003700,91.25,6.83,11.45,71.9,18.4,1720.01
6037541801,47.28,5.25,8.67,64.0,11.7,2045.11
6073004100,96.4,5.23,8.28,58.0,5.7,1284.98
6037602200,52.63,5.73,7.57,47.2,8.3,1982.59
6039000603,114.94,4.89,13.8,65.7,5.9,365.75
6037402200,58.7,4.95,7.04,40.1,11.4,1378.4
6071002902,58.06,5.12,11.04,60.8,17.6,539.58
6037554104,79.03,5.76,11.13,54.6,16.1,957.51
6029003304,24.36,6.21,7.1,35.7,16.8,154.54
6099000202,54.17,3.66,14.95,39.8,11.3,614.95
6065042520,75.3,5.53,11.27,70.3,16.3,628.95
6071003900,84.92,5.18,15.65,52.3,20.6,400.26
6037530102,54.54,5.44,10.97,42.4,10.6,701.54
6071000826,68.2,6.01,10.28,21.1,5.7,2294.2
6037189101,51.93,3.97,11.2,32.4,16.0,933.49
6037134521,60.99,5.96,9.36,66.6,5.5,1174.18
6019008402,79.54,4.35,11.3,67.6,11.3,162.31
6037406200,32.82,7.4,5.54,49.5,13.9,2293.75
6053014500,98.06,6.56,8.7,31.4,8.0,612.47
6065042719,45.6,5.14,11.79,59.8,15.4,571.57
6037201601,66.51,5.21,9.64,51.8,11.8,704.06
6071009912,106.1,6.06,12.98,70.7,21.1,1125.65
6071003607,84.92,5.46,15.65,57.2,16.2,352.87
6037127604,74.19,5.18,10.44,63.9,6.1,1927.3
6065042624,60.03,6.31,14.19,25.3,17.6,454.98
6037293307,38.99,5.24,6.87,48.2,14.6,1055.26
6077003801,118.08,5.19,13.64,39.8,13.9,212.31
6111002400,52.88,8.94,8.98,40.5,7.0,1146.03
6085503117,56.72,3.21,10.84,62.6,14.3,764.65
6037212900,66.41,3.11,8.61,62.1,8.3,1256.99
6071010011,64.49,5.7,11.55,64.1,17.5,922.78
6065041411,35.67,4.97,10.3,53.1,11.3,444.31
6047000503,46.77,4.4,7.7,42.8,10.8,135.33
6077003312,88.07,4.86,10.04,76.7,27.4,630.91
6077003500,37.44,5.92,8.1,33.9,12.5,1024.87
6013313102,144.18,7.28,13.8,22.8,14.5,822.41
6071004601,78.01,5.34,10.29,40.9,8.5,967.56
6077001400,56.62,5.36,7.71,51.6,11.2,862.74
6013309000,150.18,5.3,14.45,26.1,14.1,301.26
6081602100,64.62,5.06,8.23,40.9,9.7,1451.71
6085501501,56.07,3.7,8.54,52.9,12.8,2571.95
6071000821,79.22,3.72,11.75,56.0,8.3,591.11
6037120105,95.94,5.38,10.65,73.3,17.8,937.56
6073002502,80.83,4.97,9.97,48.2,11.1,2143.26
6071004401,65.36,6.92,11.01,59.4,18.3,500.68
6059087401,53.92,6.42,7.98,22.7,14.9,2775.93
6001401600,147.98,8.09,5.79,48.2,8.4,385.52
6067009006,48.37,4.64,8.74,52.0,13.7,1681.52
6099000404,42.17,4.43,7.81,40.1,11.5,837.07
6067005102,91.61,3.57,12.18,56.6,22.6,595.39
6071010802,109.42,8.58,13.75,38.3,14.4,901.7
6029004701,58.59,4.12,10.99,79.8,17.8,663.59
6077005132,81.0,3.99,12.98,59.2,18.1,562.24
6077003305,88.07,8.42,10.04,43.1,17.8,599.95
6071001707,69.05,4.15,12.77,38.2,11.0,546.08
6065042518,75.3,7.33,11.27,46.7,22.3,725.11
6037554600,34.75,6.18,7.65,43.6,8.7,635.76
6059099904,38.28,4.82,8.73,55.5,8.1,1518.52
6073003404,84.84,4.58,7.23,66.3,14.1,2356.81
6029003115,62.82,6.17,6.28,58.9,15.3,1129.6
6037552700,62.88,5.33,13.42,35.1,8.0,539.35
6047000401,41.3,2.76,11.64,59.3,21.2,211.85
6037294301,63.92,4.48,9.66,31.2,7.2,1266.03
6065042007,39.68,4.87,9.44,29.2,15.1,1137.8
6071000403,42.8,5.93,10.32,33.4,7.5,336.73
6037195803,55.22,5.85,7.85,46.6,9.3,1272.28
6013313101,150.18,6.27,14.45,51.8,9.0,794.39
6071001311,45.9,4.72,10.76,24.6,12.7,595.26
6047002600,132.15,4.67,15.03,35.3,10.5,88.03
6037238400,119.8,11.38,9.7,34.6,20.0,1041.94
6037501002,67.78,5.26,15.28,21.5,12.3,469.19
6071012700,42.37,5.09,12.2,18.3,13.2,1858.8
6037404803,42.33,3.8,7.36,47.2,12.2,1910.82
6037119320,90.75,6.5,10.08,58.3,12.4,1004.82
6065041004,29.96,4.39,5.7,52.2,10.8,724.44
6107002304,78.57,7.14,11.71,52.9,10.4,498.48
6037234000,70.65,8.62,5.8,39.2,13.0,1023.77
6037534802,59.19,6.31,11.02,55.1,9.3,1004.5
6037530006,54.54,6.76,10.97,32.5,5.8,747.36
6037530204,54.54,7.49,10.97,49.8,6.6,604.69
6065043507,52.91,5.33,9.67,75.8,24.5,536.09
6001425104,165.16,5.93,8.32,25.1,10.0,1122.24
6037134800,54.87,4.84,9.71,32.0,8.9,880.95
6107000600,26.3,4.76,7.82,77.7,12.2,146.59
6037115302,55.72,4.14,8.81,57.7,9.8,1418.22
6037104203,71.02,5.08,7.44,63.7,14.0,1294.45
6037134001,45.7,5.65,7.16,61.9,9.5,1156.52
6077004902,33.93,4.48,8.39,34.6,12.7,215.19
6099002902,44.41,4.42,13.57,43.7,15.6,298.84
6059086701,56.09,4.06,10.83,36.4,10.5,3796.1
6059087504,40.75,6.75,7.71,63.7,5.8,3661.68
6019004505,72.09,4.93,6.19,64.4,26.9,766.22
6037500300,67.85,2.96,12.5,18.4,8.3,2388.42
6025010500,140.8,5.68,10.89,42.4,16.7,448.12
6071010300,54.53,6.85,9.07,44.4,13.3,273.83
6019003803,67.79,5.78,9.45,39.8,12.9,91.42
6099001002,64.51,4.09,8.85,44.5,24.4,746.31
6031000500,113.09,5.87,7.57,50.9,23.0,329.75
6031001402,81.7,5.7,11.6,78.7,7.6,137.32
6037127300,48.77,6.02,6.83,45.1,8.2,2812.96
6037552002,62.88,5.32,13.42,36.9,16.5,436.39
6065041102,49.94,6.5,9.92,52.1,12.4,454.29
6065048902,63.84,8.24,11.47,69.4,17.3,428.43
6059001802,44.74,4.21,7.1,61.6,16.7,2217.78
6037187101,61.18,2.59,9.12,28.2,8.8,1706.87
6037408623,43.51,5.49,9.24,29.2,9.2,2555.66
6099000801,84.6,4.12,10.97,31.2,10.9,922.93
6037127603,74.19,2.77,10.44,60.5,13.7,2887.59
6037432401,39.36,5.58,5.59,57.4,12.5,774.23
6037302102,47.01,4.31,10.67,39.1,10.7,1379.78
6037531603,62.41,3.96,12.06,44.0,13.5,417.05
6037212701,47.36,6.47,6.38,49.4,9.3,1394.13
6037482401,38.01,4.95,6.64,48.7,11.4,2410.63
6019005409,93.29,8.12,7.52,63.0,19.9,448.76
6037213100,57.94,4.78,7.49,46.5,9.7,1300.26
6001407400,110.47,4.23,8.93,55.1,16.7,256.1
6037134710,63.65,5.95,11.42,61.6,8.7,784.87
6019001413,62.73,7.04,8.9,25.0,12.9,230.08
6085505202,35.84,6.19,8.1,36.7,4.1,1105.14
6037213402,56.69,3.98,6.98,68.5,16.0,1337.81
6075023300,124.54,6.07,8.86,27.4,11.0,1635.76
6059076204,31.17,4.49,6.41,54.2,9.8,605.74
6037123800,39.61,5.69,7.92,37.7,14.6,1842.38
6029005103,77.13,8.33,11.1,31.8,9.7,165.9
6037601202,85.27,4.8,11.51,49.0,9.6,706.17
6073010009,52.26,4.07,8.35,63.8,15.9,9480.17
6037133100,73.53,4.53,10.73,39.7,4.9,1337.45
6059074901,49.03,6.56,8.1,69.7,9.0,781.19
6059075201,38.25,6.31,6.51,64.1,7.6,1103.84
6065041407,49.17,4.23,9.7,42.1,10.1,625.41
6107001003,58.31,4.15,9.62,31.3,5.4,460.91
6071006603,95.84,5.44,16.38,37.7,14.4,319.61
6037134305,62.27,5.81,9.16,70.9,10.7,1066.27
6037234200,62.63,5.93,5.88,34.5,11.2,1383.69
6071002901,46.35,5.15,9.33,56.7,19.0,597.12
6071000823,81.42,5.34,12.04,58.3,6.7,671.4
6065045707,51.53,5.36,9.04,59.6,11.8,317.53
6019007400,51.77,5.97,9.65,55.6,12.8,144.71
6099002605,45.24,5.45,11.93,55.6,21.0,670.25
6037277400,26.93,8.43,4.97,46.7,7.8,2067.61
6047000303,36.83,3.38,9.39,45.7,18.3,287.14
6099003202,52.31,4.72,11.56,39.3,13.3,210.42
6071010025,106.07,6.38,12.98,55.7,15.9,1217.42
6077004308,48.82,6.17,9.34,49.8,15.8,361.29
6037195903,35.74,7.5,4.83,40.9,10.3,1998.66
6037408133,41.85,5.07,7.14,42.6,12.3,712.11
6077005206,50.19,5.04,9.79,21.1,14.0,882.39
6037554801,33.04,6.41,8.59,55.1,3.4,2702.7
6037211420,43.61,6.5,4.71,55.2,7.5,1466.91
6059099402,30.61,4.35,6.75,73.8,10.6,890.18
6037294200,66.68,3.55,10.06,41.3,7.7,980.53
6037900300,122.34,6.23,14.92,48.4,10.9,97.86
6037191302,37.72,7.87,6.49,54.3,10.0,1092.02
6065040405,55.89,6.4,12.3,19.7,16.5,405.74
6037543321,61.08,9.38,6.86,17.2,11.8,1347.32
6037540202,46.22,4.85,9.09,77.2,14.8,933.09
6037432402,39.67,4.17,6.13,59.3,8.9,616.71
6067009601,107.62,6.47,12.74,51.4,16.8,1289.0
6001402700,102.28,10.84,4.13,51.0,8.3,609.13
6037222100,67.57,5.46,8.47,64.0,15.2,1050.94
6037571703,87.58,7.09,10.71,57.4,16.3,850.9
6073003305,68.83,6.79,5.36,60.3,18.1,1621.19
6071000606,50.73,7.51,12.86,24.4,15.8,494.41
6029001901,121.62,4.89,11.62,41.5,9.5,1512.37
6037576903,86.52,5.15,10.65,60.4,3.9,1181.92
6037221210,56.69,5.23,6.98,64.3,9.1,1128.16
6025010700,140.8,5.74,10.89,66.7,23.9,315.07
6071001200,61.04,4.93,9.61,31.2,9.9,1895.69
6071006100,119.18,6.28,14.78,54.2,13.4,330.48
6037320201,75.35,5.45,5.92,57.3,6.0,486.77
6037503105,55.51,6.11,12.01,31.3,8.4,507.01
6037209820,35.21,5.5,4.04,79.7,15.2,975.87
6037294110,53.39,4.76,8.14,42.9,7.9,845.52
6077003407,61.67,6.82,8.74,65.9,16.6,650.88
6037481401,27.04,5.68,6.61,51.1,5.2,1095.91
6073022000,79.8,6.05,10.3,48.1,16.6,1806.42
6037431100,37.78,3.96,8.27,44.1,9.2,1539.81
6037502003,58.61,2.11,11.64,45.0,9.1,552.72
6059087806,59.45,4.37,10.28,59.0,10.7,973.53
6059087901,46.89,4.75,7.45,48.1,14.1,1165.22
6071002207,17.28,5.84,3.66,50.6,11.7,1611.21
6037310800,39.64,4.84,6.02,21.4,8.9,1315.29
6013364002,93.76,6.67,10.06,38.1,15.3,1079.2
6037104204,45.02,4.58,5.38,61.1,12.1,1020.19
6087110300,62.57,4.03,7.43,69.1,9.6,548.19
6065041302,43.72,5.76,8.67,63.8,14.2,543.27
6037544002,72.09,4.07,9.55,17.2,6.4,2605.85
6065045502,63.67,5.61,10.77,55.0,10.3,427.58
6013392200,111.72,6.14,11.31,30.6,6.9,341.9
6059110302,48.88,4.73,10.09,30.3,7.2,3047.42
6037134522,63.55,4.24,9.76,63.5,11.1,1238.07
6067004401,98.68,6.16,12.61,60.8,19.1,644.66
6095251802,166.73,6.93,12.0,61.0,14.8,686.59
6001422000,81.29,6.82,7.03,41.5,12.1,2443.1
6029006401,34.23,5.72,7.08,69.6,12.3,344.61
6013302005,92.07,5.37,13.27,42.7,11.9,580.41
6071003401,62.19,6.0,11.68,51.5,17.9,501.59
6065043005,41.03,5.18,13.22,50.4,13.0,1454.71
6065042521,75.3,7.38,11.27,50.4,11.9,616.13
6097153200,74.08,4.52,10.76,48.8,9.2,1147.48
6037113422,51.76,6.55,8.88,35.0,10.6,1284.49
6107001601,61.55,6.5,7.84,70.6,19.7,263.36
6029002814,82.51,5.25,11.06,55.6,12.3,856.95
6037106520,64.44,5.67,8.17,39.0,8.0,535.64
6037407601,68.67,4.76,10.73,48.1,7.2,622.62
6037296902,84.98,4.46,9.68,35.1,6.4,770.32
6019003804,93.23,6.08,11.4,44.8,14.2,142.69
6059011714,33.66,5.63,6.39,35.9,5.2,2297.08
6071002606,47.51,6.64,11.16,39.9,13.5,198.66
6037212304,38.64,4.85,7.0,76.2,9.7,1231.71
6037143200,34.68,7.17,6.42,26.0,11.4,2410.33
6037543702,60.31,5.64,9.96,38.4,15.5,443.7
6037408631,46.47,4.41,9.87,32.0,8.8,1968.46
6037603703,77.2,6.03,10.55,11.9,5.8,1319.97
6039000400,52.86,5.07,9.28,43.9,17.4,127.09
6073005200,78.38,4.19,9.39,52.3,4.3,1246.65
6037301900,38.24,4.05,10.01,37.5,6.6,2304.47
6107002100,69.89,4.75,10.24,50.1,12.5,528.11
6029003500,34.07,5.49,11.26,48.9,8.6,344.8
6037530003,50.42,4.48,10.11,24.4,8.8,1348.29
6037601001,73.99,5.8,9.15,60.6,12.2,657.7
6073012600,50.92,4.55,7.06,43.4,14.3,1234.76
6071003803,84.92,3.9,15.65,51.4,13.5,521.59
6001405401,97.0,6.77,7.21,58.6,12.9,295.33
6001440301,65.2,7.23,8.84,29.9,6.9,1105.58
6099002701,72.67,2.93,12.41,38.3,13.0,565.18
6059088501,46.18,4.44,11.55,48.0,10.0,1860.53
6073003303,85.65,6.56,7.07,68.3,21.7,1960.31
6059001201,53.99,5.23,9.62,52.1,7.8,756.76
6001406201,110.47,6.2,8.93,59.5,18.7,236.09
6037115404,41.83,7.55,6.71,45.0,8.0,1355.84
6031001701,35.67,4.95,11.79,73.2,18.1,290.08
6071006201,119.48,3.8,14.82,49.4,10.7,929.62
6081604200,66.65,3.85,8.28,23.1,8.8,2183.24
6077003406,90.28,7.78,13.52,72.3,25.0,647.52
6065042517,61.48,8.12,9.64,50.6,12.7,509.66
6037131020,75.99,5.76,11.07,35.7,6.3,1033.07
6095251901,202.75,5.58,13.7,52.3,22.5,1103.25
6059088802,38.0,5.96,7.89,48.2,9.0,2175.7
6107000301,40.8,4.04,7.55,49.1,9.6,276.08
6071004603,84.06,6.4,9.76,46.4,11.8,509.54
6053014102,56.98,4.59,8.54,50.0,11.2,924.52
6037404301,66.74,4.31,9.16,57.6,10.0,1465.31
6037199120,43.94,3.61,5.81,69.0,11.6,658.08
6037197200,45.01,3.56,5.94,36.2,6.4,3572.3
6037550202,62.88,4.59,13.42,44.9,7.9,1434.71
6037503902,39.74,6.8,10.93,19.9,8.1,1289.34
6071001804,43.11,4.66,11.76,26.8,9.4,2124.51
6037117408,48.2,5.17,5.82,76.0,18.1,3088.87
6073002501,74.74,5.35,9.19,65.0,15.9,2833.38
6099000807,67.87,5.5,9.73,47.4,14.8,580.05
6047001902,37.17,3.61,13.84,55.6,19.7,95.27
6077005106,73.34,4.87,11.79,29.6,13.6,136.3
6065049500,63.67,4.81,10.77,55.5,12.4,383.99
6077000401,181.75,4.31,14.67,46.7,10.0,463.01
6037432300,39.87,5.48,7.38,30.6,6.0,811.97
6037481103,28.09,6.16,6.92,38.3,5.8,895.55
6037219500,87.48,5.63,8.74,17.8,15.4,1294.03
6019004212,58.91,6.14,7.52,43.7,12.2,478.9
6037650901,59.34,5.09,7.14,21.7,9.9,872.87
6037553000,61.02,5.94,13.02,29.4,8.1,2319.22
6019004001,55.46,3.91,12.47,51.5,11.2,264.59
6059063604,39.47,5.93,6.02,48.8,7.9,819.15
6037543604,60.31,9.59,9.96,13.8,13.8,1279.31
6037302004,38.24,2.42,10.01,49.4,13.0,1514.31
6065042409,59.49,8.47,9.74,42.9,15.0,683.32
6001437200,116.22,5.38,14.23,25.8,7.9,798.09
6037310701,24.02,5.44,4.59,43.1,5.5,1725.09
6029001801,82.51,5.91,11.06,52.7,8.6,1095.7
6037117520,80.01,5.84,9.0,75.9,15.2,789.49
6071009913,106.1,6.96,12.98,64.6,24.0,797.52
6065043001,44.87,3.77,14.24,55.5,12.8,824.39
6065041405,59.41,4.13,12.45,40.1,15.4,1740.19
6099003500,48.79,4.75,10.91,45.6,18.6,199.12
6037535804,46.23,4.48,11.83,50.8,9.7,790.73
6071002101,37.28,6.09,8.18,55.5,16.5,672.62
6073010013,59.8,4.0,9.59,70.9,21.5,810.48
6081602200,64.62,4.83,8.23,45.3,9.8,859.71
6001428700,61.42,7.16,8.87,35.7,11.8,547.54
6099000203,54.17,3.05,14.95,36.0,20.1,427.03
6037602106,78.54,6.39,10.73,38.6,10.0,850.35
6037700102,28.42,3.61,9.34,54.2,9.7,1097.04
6037207502,45.11,4.67,3.6,54.6,4.4,1421.49
6073014400,66.63,5.51,8.11,57.1,12.9,1688.18
6037600602,103.72,8.79,12.12,75.0,9.8,836.81
6059087505,49.95,5.31,9.51,50.3,10.0,725.45
6107003002,78.57,3.92,11.71,62.9,14.0,286.54
6037502402,63.24,5.11,13.82,26.1,5.6,754.35
6039000507,109.31,4.48,13.19,52.8,5.9,195.54
6037408004,39.76,4.95,6.74,30.6,15.6,688.78
6037190202,36.08,8.0,6.22,55.2,17.2,1665.2
6037301206,35.16,3.18,8.37,40.4,7.7,643.01
6065048200,43.29,5.2,13.26,21.7,7.2,2545.95
6037603801,52.2,6.72,7.3,42.9,10.3,996.96
6067006800,132.8,4.91,12.74,76.8,18.3,448.44
6037188202,51.93,5.66,11.2,19.6,13.0,1731.76
6037910101,65.73,10.34,8.93,56.0,15.4,368.08
6037500900,63.24,4.47,13.82,41.8,10.2,603.95
6067001800,108.54,6.24,11.06,43.3,10.8,999.68
6031000900,138.1,5.69,9.47,72.2,19.9,361.5
6037407501,56.71,4.15,9.0,45.3,10.8,809.25
6059087902,33.0,5.83,5.55,54.0,10.1,1182.6
6085501502,41.12,4.62,6.51,48.7,12.1,2661.89
6019005304,62.55,6.89,5.37,64.9,23.4,745.78
6039000508,83.18,5.46,10.72,59.8,8.5,312.98
6075023001,111.52,3.28,8.07,39.8,10.8,1767.07
6013306002,158.09,5.17,12.81,35.6,12.8,370.58
6025011202,75.8,3.99,9.72,80.0,24.5,616.28
6101050202,40.59,2.79,12.26,68.2,24.5,455.48
6067007501,109.74,4.42,10.92,57.3,11.1,1959.65
6037602301,78.54,5.05,10.73,20.9,9.3,3181.11
6065041202,59.41,2.51,12.45,64.8,16.7,491.52
6037554521,38.21,7.67,8.33,17.3,6.1,2535.76
6037104620,73.79,4.81,7.7,53.1,12.5,738.58
6037408303,44.01,5.33,8.23,22.7,13.3,1365.87
6071003507,84.92,5.2,15.65,55.8,16.6,462.72
6037270200,34.06,3.5,8.12,40.6,4.9,2570.23
6099000503,51.47,5.54,9.59,31.4,10.2,1113.18
6031000100,104.57,4.43,8.31,37.8,9.1,235.65
6037212204,31.79,8.46,5.38,75.2,8.3,827.27
6037573401,40.65,4.72,7.73,33.5,8.3,2106.79
6099000402,40.92,3.68,8.86,17.7,9.7,467.6
6047000603,61.21,3.73,10.7,57.0,17.8,296.53
6037188300,61.33,6.32,9.14,16.5,8.2,1954.14
6037192420,51.74,5.86,5.76,55.1,9.0,1483.05
6107002400,73.77,3.74,11.05,29.7,3.8,463.01
6037124300,42.55,5.06,6.83,37.3,9.8,784.58
6053000502,78.86,4.92,7.96,52.7,15.6,707.84
6067009005,56.56,4.51,10.04,56.3,16.1,600.84
6071000504,50.73,3.27,12.86,21.7,11.1,518.18
6065041404,59.41,3.66,12.45,39.3,11.4,1908.22
6071007800,35.35,5.17,9.35,41.8,4.9,1182.83
6059087200,40.11,5.18,6.36,44.9,14.9,3018.46
6013314102,150.18,4.24,14.45,43.7,17.4,1527.12
6037139302,53.51,5.67,9.31,48.6,8.1,3274.78
6077003311,90.28,5.44,13.52,53.7,19.0,440.03
6037113321,46.83,7.34,8.46,39.9,6.0,1337.77
6037131800,72.11,5.37,10.5,40.9,8.8,824.55
6085504319,39.74,6.54,8.65,19.6,13.5,1076.06
6013315000,137.68,4.44,12.5,27.5,11.5,1900.72
6099000910,52.22,6.6,9.78,52.8,10.7,837.25
6037554511,44.98,7.14,9.59,19.7,4.9,903.83
6077005113,112.28,4.71,12.43,26.8,9.0,1057.29
6071004404,92.43,5.52,12.33,67.7,21.0,330.15
6085503112,52.44,3.98,7.93,43.6,6.6,1010.57
6095253500,61.1,5.33,9.84,30.0,15.4,428.37
6071000304,41.81,5.1,7.52,42.9,9.6,424.54
6073015902,58.72,5.92,9.95,51.6,11.3,968.66
6037404903,62.29,3.99,10.58,42.1,12.2,483.27
6037482303,28.51,8.27,5.13,54.1,9.4,2771.94
6037406701,45.49,7.66,8.64,26.0,14.6,596.86
6029003205,51.04,4.53,11.74,42.2,8.9,708.95
6037119342,72.93,8.26,8.04,62.9,14.6,780.1
6037203710,83.65,2.88,9.27,70.2,10.8,1287.23
6077003307,77.91,4.84,9.07,66.4,19.8,566.77
6037535701,32.08,3.86,7.48,45.6,12.4,701.46
6029001103,67.51,7.41,8.4,78.3,16.5,335.04
6095252402,99.81,5.43,10.76,49.4,11.4,770.35
6037212202,23.86,5.49,3.6,65.7,15.5,1673.37
6071001903,24.55,4.67,6.59,19.9,11.7,410.8
6029006303,39.02,4.83,9.34,82.1,19.4,248.1
6037600912,97.43,4.63,8.06,57.0,16.1,792.6
6037183620,52.64,6.87,8.44,54.9,14.2,890.29
6059086301,50.22,5.88,7.46,35.4,8.7,716.9
6067007503,107.43,6.24,10.66,41.5,11.2,1717.67
6037119700,77.01,3.53,8.53,24.8,7.2,1093.93
6037131100,61.43,5.82,8.88,28.1,8.3,1334.44
6065042621,52.4,6.99,11.93,42.1,9.7,946.44
6037600501,99.24,9.77,11.46,32.5,17.8,624.93
6059075004,48.87,4.24,6.4,78.6,8.8,3993.98
6019004801,65.35,5.58,6.49,69.9,13.9,460.25
6077003216,59.46,7.14,8.15,39.0,20.0,1288.16
6037600201,92.06,5.78,9.08,63.1,14.8,923.32
6059001303,53.99,5.5,9.62,36.6,10.7,955.34
6073013103,68.62,3.17,8.85,55.9,13.4,1120.3
6065043813,153.01,3.81,20.29,56.2,23.2,940.72
6085501000,67.56,5.08,8.63,46.4,10.3,416.41
6083002502,83.89,5.06,6.32,53.7,9.2,147.48
6037117201,74.12,4.63,8.29,54.9,8.5,2280.86
6037221402,37.61,9.02,4.38,58.1,7.3,3388.09
6065043317,53.75,5.45,13.4,47.9,16.3,302.57
6037481606,30.0,5.92,5.48,42.2,9.3,1152.74
6037408006,25.37,6.17,4.73,30.4,14.3,632.24
6001438100,90.23,6.69,12.59,23.5,11.9,639.15
6065042903,53.49,5.35,12.13,56.1,21.2,247.97
6085503208,54.05,8.25,9.32,30.2,14.5,1743.45
6037132300,70.7,4.67,10.29,53.0,7.1,886.46
6065040605,46.17,6.13,12.71,50.6,12.5,249.68
6001402800,123.88,5.52,5.26,60.4,14.9,459.86
6077001102,68.5,5.73,8.87,44.5,15.4,1954.98
6047001200,180.97,8.02,18.86,44.8,10.9,219.74
6037920023,50.0,6.0,11.44,37.5,8.4,951.9
6037104500,73.79,5.62,7.7,49.3,8.4,910.23
6037481001,30.0,5.19,5.52,39.5,8.7,1096.42
6047001402,180.97,4.85,18.86,54.7,20.7,294.24
6037106112,63.87,3.97,8.09,35.9,8.8,1762.29
6037604001,63.37,4.96,9.03,58.2,6.9,1817.77
6073020500,40.55,4.87,7.03,60.0,8.8,1030.03
6077005501,52.54,5.95,8.76,39.2,11.9,177.81
6037115104,49.9,5.83,10.01,38.3,7.6,1015.69
6107000701,53.14,6.93,8.7,56.9,19.0,179.34
6037217100,66.41,4.21,8.61,27.8,8.3,789.21
6037407502,65.61,3.4,10.29,44.1,8.6,916.78
6059074802,36.19,5.71,6.46,65.3,5.2,937.19
6037104201,51.26,4.53,4.77,48.7,12.5,1602.18
6067007424,77.43,5.2,8.4,67.2,16.5,1614.26
6107002601,55.02,3.01,10.62,66.3,13.8,264.34
6085512604,67.35,5.54,10.47,59.2,9.4,1178.17
6037236400,117.79,6.53,8.74,31.2,11.0,674.16
6055200301,64.34,5.27,7.19,46.0,11.7,409.34
6037190301,25.0,6.88,4.67,46.2,10.1,2345.72
6059074601,49.97,5.33,7.03,55.6,8.6,811.88
6037310702,31.3,3.66,5.91,36.1,5.2,1710.65
6037501200,59.45,4.92,11.91,19.6,9.3,2399.4
6059088902,43.9,6.48,12.12,46.9,6.7,2027.3
6065042210,62.49,5.24,9.23,52.8,13.1,257.04
6037550601,32.03,4.58,7.53,27.1,6.4,2109.16
